date,open,high,low,close,volume
2015-01-09,2.6435,2.6495,2.6197,2.6435,8712397.0
2015-01-12,2.6376,2.6435,2.6079,2.6197,5801342.0
2015-01-13,2.6435,2.6435,2.596,2.6019,10925235.0
2015-01-14,2.6197,2.6257,2.59,2.6197,7979825.0
2015-01-15,2.6138,2.6138,2.5306,2.5485,17067699.0
2015-01-16,2.5722,2.5722,2.5069,2.5188,10901285.0
2015-01-19,2.5247,2.5366,2.4475,2.4712,10845250.0
2015-01-20,2.4653,2.5247,2.4237,2.4712,13033502.0
2015-01-21,2.495,2.5722,2.4831,2.5663,17390069.0
2015-01-22,2.5722,2.5782,2.5009,2.5603,17676136.0
2015-01-23,2.5841,2.6613,2.5841,2.6376,30834138.0
2015-01-26,2.6435,2.7267,2.6257,2.7207,32288156.0
2015-01-27,2.6673,2.7326,2.6554,2.6732,23685000.0
2015-01-28,2.6851,2.7089,2.6495,2.6554,11188076.0
2015-01-29,2.6435,2.6554,2.6316,2.6435,11526571.0
2015-01-30,2.6316,2.6435,2.6019,2.6138,11293766.0
2015-02-02,2.6019,2.6257,2.5841,2.6257,7024548.0
2015-02-03,2.6376,2.6376,2.5722,2.5841,12464663.0
2015-02-04,2.6079,2.6079,2.5663,2.5841,8934652.0
2015-02-05,2.6019,2.6138,2.5306,2.5425,12324068.0
2015-02-06,2.5841,2.6495,2.5544,2.6435,14531782.0
2015-02-09,2.6376,2.6435,2.5782,2.6376,7149107.0
2015-02-10,2.6376,2.6376,2.6019,2.6197,6677408.0
2015-02-11,2.6079,2.6376,2.5663,2.6376,13727892.0
2015-02-12,2.6138,2.6316,2.5841,2.6079,9669660.0
2015-02-13,2.59,2.6435,2.59,2.6316,8743668.0
2015-02-16,2.6376,2.6376,2.5841,2.6197,4158200.0
2015-02-17,2.6376,2.6376,2.6019,2.6257,4549770.0
2015-02-18,2.6197,2.6376,2.6019,2.6257,4406327.0
2015-02-23,2.7089,2.7089,2.5722,2.6197,18692978.0
2015-02-24,2.6197,2.6197,2.5782,2.5841,16479144.0
2015-02-25,2.5782,2.6138,2.5722,2.59,8615500.0
2015-02-26,2.5841,2.5841,2.5188,2.5782,29270516.0
2015-02-27,2.5722,2.596,2.5425,2.5544,14608076.0
2015-03-02,2.5366,2.5782,2.5069,2.5366,12683383.0
2015-03-03,2.5544,2.5544,2.4891,2.5069,20647012.0
2015-03-04,2.495,2.5366,2.4772,2.5009,18276376.0
2015-03-05,2.4831,2.5247,2.4831,2.5009,19961235.0
2015-03-06,2.5128,2.5306,2.4653,2.4831,13834560.0
2015-03-09,2.4831,2.4891,2.4415,2.4712,26972495.0
2015-03-10,2.4534,2.4712,2.4,2.4,23718384.0
2015-03-11,2.3881,2.4297,2.3643,2.3881,21931352.0
2015-03-12,2.3881,2.4118,2.3465,2.3762,19947116.0
2015-03-13,2.4059,2.4178,2.3643,2.3702,14097435.0
2015-03-16,2.394,2.4118,2.3643,2.4,14313707.0
2015-03-17,2.4237,2.4237,2.3702,2.394,14322140.0
2015-03-18,2.4,2.4,2.3821,2.394,9918203.0
2015-03-19,2.4059,2.5069,2.3821,2.495,26003761.0
2015-03-20,2.5128,2.5366,2.4891,2.495,15915340.0
2015-03-23,2.5128,2.5485,2.495,2.5128,21917020.0
2015-03-24,2.5247,2.5247,2.4178,2.4178,27879828.0
2015-03-25,2.4356,2.4653,2.4118,2.4178,9798562.0
2015-03-26,2.4415,2.6495,2.4356,2.6079,167780400.0
2015-03-27,2.6376,2.6376,2.5603,2.6079,33428854.0
2015-03-30,2.6257,2.7148,2.6257,2.6495,53951790.0
2015-03-31,2.6613,2.7089,2.6079,2.6197,29147317.0
2015-04-01,2.6732,2.6732,2.6138,2.6376,26257984.0
2015-04-02,2.6554,2.8158,2.6376,2.798,81777950.0
2015-04-08,2.9346,3.0653,2.9346,3.0475,161750927.0
2015-04-09,3.1485,3.3148,2.9346,3.0059,153455543.0
2015-04-10,3.0593,3.1544,3.0415,3.1247,126776500.0
2015-04-13,3.2376,3.297,3.2138,3.2851,159851202.0
2015-04-14,3.297,3.3029,3.1485,3.19,80195118.0
2015-04-15,3.2257,3.2494,3.095,3.1306,58720017.0
2015-04-16,3.1009,3.1722,3.095,3.1425,53520725.0
2015-04-17,3.19,3.2554,3.0831,3.1247,44351075.0
2015-04-20,3.1128,3.1247,2.9821,3.089,45892700.0
2015-04-21,3.1663,3.1782,3.0593,3.1187,29914500.0
2015-04-22,3.1485,3.1782,3.0772,3.1663,45731840.0
2015-04-23,3.196,3.2138,3.1187,3.1306,35419180.0
2015-04-24,3.1128,3.1782,3.095,3.1722,23154790.0
2015-04-27,3.1841,3.1841,3.1247,3.1485,30429440.0
2015-04-28,3.1603,3.1722,3.1187,3.1722,25784190.0
2015-04-29,3.1722,3.1782,3.1425,3.1782,21672500.0
2015-04-30,3.1782,3.2554,3.1425,3.2197,72999637.0
2015-05-04,3.2316,3.2554,3.19,3.2079,46241634.0
2015-05-05,3.2494,3.2554,3.1247,3.1663,27884484.0
2015-05-06,3.196,3.2197,3.1366,3.1782,22214000.0
2015-05-07,3.1782,3.2019,3.1425,3.1782,29263386.0
2015-05-08,3.2554,3.2554,3.1782,3.2019,19173252.0
2015-05-11,3.2376,3.2554,3.2197,3.2435,16022208.0
2015-05-12,3.2376,3.4158,3.2316,3.3267,70078612.0
2015-05-13,3.3742,3.5049,3.3445,3.4395,79009498.0
2015-05-14,3.4752,3.4989,3.3267,3.3682,34114790.0
2015-05-15,3.3564,3.3801,3.2851,3.3504,26329460.0
2015-05-18,3.392,3.5346,3.3267,3.5286,93244000.0
2015-05-19,3.5049,3.594,3.493,3.5583,72547253.0
2015-05-20,3.5643,3.5643,3.5286,3.5643,43645706.0
2015-05-21,3.5465,3.6415,3.4989,3.5583,104410694.0
2015-05-22,3.5583,3.594,3.5346,3.5405,26564532.0
2015-05-26,3.5524,3.6296,3.5465,3.5702,60785660.0
2015-05-27,3.5346,3.5702,3.4455,3.493,44981277.0
2015-05-28,3.5346,3.5465,3.398,3.4692,33606300.0
2015-05-29,3.4752,3.5346,3.4455,3.5286,155019770.0
2015-06-01,3.5643,3.6772,3.5643,3.5999,69179637.0
2015-06-02,3.6534,3.6534,3.5583,3.5762,29757706.0
2015-06-03,3.5643,3.5702,3.4574,3.5168,23407798.0
2015-06-04,3.5168,3.5643,3.4633,3.5168,31175506.0
2015-06-05,3.5049,3.5465,3.4633,3.5049,24390776.0
2015-06-08,3.4811,3.493,3.2197,3.3564,44969503.0
2015-06-09,3.3267,3.3564,3.2079,3.2791,26129020.0
2015-06-10,3.3385,3.4336,3.291,3.4098,36886784.0
2015-06-11,3.3682,3.4217,3.3682,3.4158,14988385.0
2015-06-12,3.4336,3.493,3.3742,3.4871,13560474.0
2015-06-15,3.4455,3.4455,3.392,3.398,9684500.0
2015-06-16,3.4277,3.4277,3.2613,3.2673,20666000.0
2015-06-17,3.3267,3.3682,3.297,3.3267,17971075.0
2015-06-18,3.3504,3.398,3.3326,3.3385,11050000.0
2015-06-19,3.3267,3.3682,3.2673,3.2851,16382498.0
2015-06-22,3.3088,3.3207,3.2673,3.297,7243966.0
2015-06-23,3.297,3.3267,3.2613,3.2732,10696631.0
2015-06-24,3.3029,3.3148,3.1366,3.1485,21008412.0
2015-06-25,3.1485,3.3267,3.1485,3.3267,22664244.0
2015-06-26,3.3267,3.3267,3.1722,3.2019,23277209.0
2015-06-29,3.2376,3.2376,3.1009,3.1603,18105748.0
2015-06-30,3.2079,3.2376,3.1128,3.1366,20204565.0
2015-07-02,3.2376,3.2494,3.1187,3.2138,19276244.0
2015-07-03,3.196,3.196,3.0237,3.0653,16290000.0
2015-07-06,3.0653,3.1722,2.7683,2.9405,31457000.0
2015-07-07,3.1247,3.1247,2.6732,2.7861,34446914.0
2015-07-08,2.7801,2.7801,2.5306,2.6197,56098878.0
2015-07-09,2.6197,2.9049,2.59,2.8692,31522500.0
2015-07-10,2.8811,3.1128,2.8811,2.9999,35784205.0
2015-07-13,3.0296,3.1841,3.0237,3.1069,44841020.0
2015-07-14,3.1306,3.1841,3.0415,3.1069,36876600.0
2015-07-15,3.1009,3.1663,2.994,3.0415,15955644.0
2015-07-16,3.1009,3.1247,3.0237,3.0653,13735558.0
2015-07-17,3.1128,3.1841,3.0653,3.0831,11783438.0
2015-07-20,3.1603,3.1841,3.0831,3.1366,19616318.0
2015-07-21,3.196,3.297,3.1247,3.2257,32396730.0
2015-07-22,3.2613,3.297,3.1603,3.2316,18995280.0
2015-07-23,3.2554,3.297,3.2316,3.2435,18630238.0
2015-07-24,3.2435,3.2554,3.0593,3.095,16409177.0
2015-07-27,3.089,3.089,2.9346,2.9643,20771800.0
2015-07-28,2.9108,3.0653,2.9049,2.9168,16722028.0
2015-07-29,2.893,2.9524,2.893,2.9168,10161918.0
2015-07-30,2.9108,3.0059,2.9049,2.9346,11294332.0
2015-07-31,2.9762,3.0712,2.9405,2.9524,23999092.0
2015-08-03,2.9702,3.0296,2.9168,2.9584,15014790.0
2015-08-04,2.9702,3.0178,2.9108,2.9168,16355158.0
2015-08-05,2.9702,3.0118,2.9108,2.9227,19846128.0
2015-08-06,2.9999,3.0118,2.9108,2.9227,13600535.0
2015-08-07,2.9108,2.9762,2.9108,2.9287,13637717.0
2015-08-10,2.9346,2.9524,2.8811,2.9108,13822800.0
2015-08-11,2.9465,2.9821,2.899,2.9405,17357850.0
2015-08-12,2.9405,3.0059,2.9049,3.0059,16124325.0
2015-08-13,2.9584,2.9584,2.792,2.8158,38054659.0
2015-08-14,2.8277,2.8811,2.7564,2.7683,19320500.0
2015-08-17,2.8277,2.8277,2.7267,2.7564,13244222.0
2015-08-18,2.8098,2.8098,2.7148,2.7207,19655082.0
2015-08-19,2.7683,2.792,2.6138,2.6197,24462382.0
2015-08-20,2.6138,2.6732,2.5722,2.5782,26085754.0
2015-08-21,2.5722,2.5782,2.4653,2.5128,21294180.0
2015-08-24,2.4356,2.4534,2.3405,2.3762,30725445.0
2015-08-25,2.3881,2.4178,2.3346,2.3584,50319889.0
2015-08-26,2.3524,2.4475,2.3524,2.394,14186718.0
2015-08-27,2.4653,2.5425,2.3762,2.4178,34539090.0
2015-08-28,2.5366,2.5663,2.3465,2.3881,28731932.0
2015-08-31,2.4712,2.4712,2.3346,2.4178,24542998.0
2015-09-01,2.4891,2.4891,2.3465,2.4059,19650166.0
2015-09-02,2.394,2.4059,2.3524,2.394,22113334.0
2015-09-04,2.4534,2.4594,2.3762,2.3881,17779515.0
2015-09-07,2.3762,2.4237,2.3524,2.3584,11447000.0
2015-09-08,2.3584,2.3702,2.3346,2.3643,24318417.0
2015-09-09,2.4118,2.4534,2.3881,2.4297,25625563.0
2015-09-10,2.4237,2.4297,2.3762,2.4297,13141739.0
2015-09-11,2.4297,2.495,2.3881,2.4594,11270500.0
2015-09-14,2.495,2.495,2.4237,2.4831,10699692.0
2015-09-15,2.5009,2.5009,2.4118,2.4237,13519000.0
2015-09-16,2.4891,2.4891,2.394,2.4356,15833320.0
2015-09-17,2.4712,2.4831,2.4059,2.4297,16117066.0
2015-09-18,2.4712,2.5009,2.4118,2.4891,17798068.0
2015-09-21,2.4653,2.4831,2.4118,2.4712,9562282.0
2015-09-22,2.5188,2.5425,2.4118,2.4594,26779620.0
2015-09-23,2.4059,2.4475,2.3643,2.4237,11173725.0
2015-09-24,2.4534,2.495,2.4,2.4118,22929789.0
2015-09-25,2.4356,2.4356,2.3702,2.4,10877874.0
2015-09-29,2.2574,2.299,2.2514,2.2811,25911000.0
2015-09-30,2.2693,2.3168,2.2574,2.2811,14360781.0
2015-10-02,2.3168,2.3465,2.2871,2.3168,19256658.0
2015-10-05,2.3881,2.3881,2.3227,2.3405,12645729.0
2015-10-06,2.3405,2.4297,2.3405,2.394,12986588.0
2015-10-07,2.4178,2.5663,2.4059,2.5663,29514610.0
2015-10-08,2.5306,2.5722,2.4356,2.5544,23983000.0
2015-10-09,2.6079,2.6495,2.5485,2.5544,33586771.0
2015-10-12,2.5841,2.6435,2.5425,2.5841,32518717.0
2015-10-13,2.5841,2.6792,2.5722,2.6495,18579637.0
2015-10-14,2.6019,2.6554,2.5603,2.5841,7489223.0
2015-10-15,2.5841,2.59,2.495,2.5782,12620538.0
2015-10-16,2.5782,2.6376,2.5485,2.6079,13177272.0
2015-10-19,2.6495,2.6732,2.6079,2.6673,23165936.0
2015-10-20,2.6554,2.7148,2.6257,2.7029,23353217.0
2015-10-22,2.6792,2.7029,2.596,2.6316,16344600.0
2015-10-23,2.6792,2.7267,2.6673,2.6851,14268500.0
2015-10-26,2.6732,2.7148,2.6613,2.6732,12038314.0
2015-10-27,2.6376,2.6851,2.5722,2.5782,47324664.0
2015-10-28,2.6019,2.6495,2.5306,2.5544,31577984.0
2015-10-29,2.5544,2.5544,2.4594,2.5247,31454973.0
2015-10-30,2.5128,2.5603,2.4891,2.5485,17372711.0
2015-11-02,2.5069,2.5663,2.4653,2.5009,17866664.0
2015-11-03,2.5306,2.5544,2.5009,2.5306,11575273.0
2015-11-04,2.5544,2.5544,2.5128,2.5247,16573490.0
2015-11-05,2.4772,2.5188,2.4772,2.5009,20157500.0
2015-11-06,2.5544,2.5544,2.4594,2.4712,12615132.0
2015-11-09,2.5247,2.5247,2.4415,2.4712,13972075.0
2015-11-10,2.5069,2.5069,2.394,2.4534,13242727.0
2015-11-11,2.4356,2.4594,2.3762,2.4356,12303016.0
2015-11-12,2.4415,2.4831,2.4059,2.4415,19276686.0
2015-11-13,2.4356,2.4772,2.3762,2.394,13220319.0
2015-11-16,2.3346,2.3465,2.2217,2.3405,24833149.0
2015-11-17,2.3702,2.3702,2.3049,2.3524,22987870.0
2015-11-18,2.3762,2.3881,2.3108,2.3346,14420914.0
2015-11-19,2.3287,2.3465,2.299,2.3287,25288999.0
2015-11-20,2.3168,2.3287,2.2574,2.3049,26042583.0
2015-11-23,2.3108,2.3287,2.2693,2.3227,11730479.0
2015-11-24,2.2811,2.3227,2.2811,2.3168,14145544.0
2015-11-25,2.3346,2.3465,2.299,2.3227,6391856.0
2015-11-26,2.3287,2.3465,2.293,2.3346,9194340.0
2015-11-27,2.3346,2.3881,2.3346,2.3465,14629000.0
2015-11-30,2.4356,2.4356,2.3465,2.3762,25052356.0
2015-12-01,2.3762,2.4356,2.3762,2.4178,20809189.0
2015-12-02,2.4297,2.4356,2.394,2.4178,13633575.0
2015-12-03,2.3881,2.4297,2.3346,2.4059,13062908.0
2015-12-04,2.3049,2.3702,2.293,2.3702,20438785.0
2015-12-07,2.3762,2.3821,2.3346,2.3643,11761756.0
2015-12-08,2.3405,2.3465,2.299,2.3287,12948368.0
2015-12-09,2.3524,2.3643,2.3168,2.3643,18087854.0
2015-12-10,2.3762,2.4059,2.3524,2.3821,15684541.0
2015-12-11,2.3821,2.394,2.3227,2.3584,10898692.0
2015-12-14,2.3049,2.3584,2.299,2.3465,14135628.0
2015-12-15,2.3643,2.3702,2.299,2.3584,15859317.0
2015-12-16,2.3584,2.3643,2.3108,2.3287,24416297.0
2015-12-17,2.3762,2.3762,2.3108,2.3524,13880000.0
2015-12-18,2.3465,2.394,2.3405,2.3762,56776503.0
2015-12-21,2.3584,2.4891,2.3524,2.4594,21571716.0
2015-12-22,2.495,2.5485,2.4891,2.5009,15434396.0
2015-12-23,2.5247,2.6019,2.5128,2.5603,15681546.0
2015-12-24,2.5425,2.5544,2.5366,2.5485,7363561.0
2015-12-28,2.5544,2.5782,2.5366,2.5603,7650000.0
2015-12-29,2.5603,2.7029,2.5603,2.6019,13653957.0
2015-12-30,2.6138,2.6495,2.5782,2.6079,8961041.0
2015-12-31,2.6376,2.6376,2.5544,2.5722,1831217.0
2016-01-04,2.5544,2.6019,2.4772,2.5306,13262721.0
2016-01-05,2.6019,2.7326,2.5663,2.6138,32433625.0
2016-01-06,2.6316,2.6554,2.5603,2.6019,10994509.0
2016-01-07,2.6138,2.6138,2.5009,2.5544,19201223.0
2016-01-08,2.5544,2.5603,2.4594,2.5247,16917999.0
2016-01-11,2.5544,2.5544,2.4712,2.5306,12751044.0
2016-01-12,2.5722,2.596,2.5544,2.5603,15819810.0
2016-01-13,2.5841,2.6019,2.495,2.5366,22155933.0
2016-01-14,2.5306,2.5306,2.4653,2.5128,11100403.0
2016-01-15,2.5069,2.5425,2.4712,2.5128,25725254.0
2016-01-18,2.495,2.5425,2.4237,2.4594,28479366.0
2016-01-19,2.4653,2.5128,2.4415,2.5009,10117000.0
2016-01-20,2.5069,2.5306,2.4712,2.5009,20781795.0
2016-01-21,2.5306,2.6079,2.4712,2.5128,16158577.0
2016-01-22,2.5544,2.5544,2.4891,2.5188,28766388.0
2016-01-25,2.5544,2.6376,2.5425,2.6138,14689967.0
2016-01-26,2.6138,2.6138,2.5782,2.6019,9660960.0
2016-01-27,2.5841,2.6257,2.5306,2.5722,20811522.0
2016-01-28,2.5544,2.6138,2.5485,2.5663,15252089.0
2016-01-29,2.5603,2.6495,2.5544,2.6257,28882224.0
2016-02-01,2.6019,2.6435,2.5663,2.6138,27602222.0
2016-02-02,2.6079,2.6495,2.6079,2.6316,17013153.0
2016-02-03,2.5722,2.6079,2.5663,2.5841,19818390.0
2016-02-04,2.6138,2.6138,2.5306,2.5485,18173254.0
2016-02-05,2.5485,2.6019,2.5306,2.5544,17987650.0
2016-02-11,2.4891,2.6138,2.4415,2.5425,26017075.0
2016-02-12,2.495,2.5485,2.4356,2.5188,12345447.0
2016-02-15,2.5485,2.5841,2.5247,2.5485,15902132.0
2016-02-16,2.5485,2.5603,2.5069,2.5188,11927750.0
2016-02-17,2.5247,2.6376,2.5188,2.5663,13266672.0
2016-02-18,2.59,2.6851,2.59,2.6138,22937620.0
2016-02-19,2.59,2.6732,2.5841,2.6316,16143390.0
2016-02-22,2.6138,2.7564,2.6079,2.7029,35311062.0
2016-02-23,2.7029,2.7623,2.691,2.697,16922000.0
2016-02-24,2.7029,2.7445,2.6673,2.691,11855460.0
2016-02-25,2.7326,2.7326,2.6673,2.691,14960760.0
2016-02-26,2.691,2.7029,2.6316,2.6673,13503882.0
2016-02-29,2.6435,2.7386,2.6376,2.6851,16142054.0
2016-03-01,2.6851,2.7564,2.6851,2.7029,10780945.0
2016-03-02,2.7148,2.792,2.697,2.7742,22518502.0
2016-03-03,2.8395,2.899,2.8098,2.8811,17994472.0
2016-03-04,2.8811,2.9584,2.8692,2.9524,17811933.0
2016-03-07,2.9524,2.9643,2.8692,2.899,22271182.0
2016-03-08,2.9049,2.9702,2.9049,2.9346,17118297.0
2016-03-09,2.9405,3.0653,2.9346,2.9881,35499091.0
2016-03-10,3.0059,3.0059,2.9584,2.9702,17646517.0
2016-03-11,2.9702,2.994,2.9465,2.9702,7999463.0
2016-03-14,2.994,2.994,2.8871,2.9584,14240385.0
2016-03-15,2.9227,2.994,2.9227,2.9524,15449953.0
2016-03-16,2.9999,2.9999,2.9049,2.9881,10835302.0
2016-03-17,2.9584,2.9821,2.9346,2.9465,26925628.0
2016-03-18,2.9821,3.089,2.9762,3.0356,32014147.0
2016-03-21,3.0296,3.1069,3.0059,3.0415,16835356.0
2016-03-22,3.0415,3.0772,2.9643,2.994,16676546.0
2016-03-23,3.0178,3.0178,2.9762,2.9999,10862706.0
2016-03-24,3.0237,3.0415,2.9287,2.9762,16561800.0
2016-03-29,3.0237,3.1128,2.994,3.0712,16107238.0
2016-03-30,3.2197,3.3564,3.2197,3.3385,75827398.0
2016-03-31,3.3682,3.4989,3.3029,3.3385,52724213.0
2016-04-01,3.3861,3.4158,3.2851,3.3029,33725460.0
2016-04-05,3.4455,3.4871,3.3742,3.4871,69382415.0
2016-04-06,3.5049,3.5821,3.4752,3.5465,58763300.0
2016-04-07,3.6237,3.6237,3.4514,3.5168,41820932.0
2016-04-08,3.4752,3.4752,3.4217,3.4574,36561215.0
2016-04-11,3.4574,3.5465,3.4158,3.4633,25654286.0
2016-04-12,3.4514,3.5465,3.4514,3.5108,31656674.0
2016-04-13,3.5405,3.5821,3.5346,3.5583,42301863.0
2016-04-14,3.6059,3.6059,3.3682,3.4217,35285000.0
2016-04-15,3.4277,3.5286,3.4217,3.5108,29493018.0
2016-04-18,3.5286,3.5465,3.493,3.5049,17286436.0
2016-04-19,3.5524,3.5524,3.4989,3.5405,11218101.0
2016-04-20,3.5643,3.594,3.4692,3.5702,38400719.0
2016-04-21,3.594,3.6772,3.588,3.6712,39711473.0
2016-04-22,3.6296,3.7425,3.6237,3.6831,39249150.0
2016-04-25,3.6356,3.6831,3.594,3.6415,28080502.0
2016-04-26,3.6534,3.8138,3.6534,3.7663,59200674.0
2016-04-27,3.7484,3.796,3.7425,3.7663,36352562.0
2016-04-28,3.7663,3.7781,3.6118,3.6475,36503438.0
2016-04-29,3.695,3.7366,3.6356,3.7306,25181185.0
2016-05-03,3.8019,3.8316,3.6356,3.6831,38847255.0
2016-05-04,3.6237,3.6475,3.5405,3.588,52358135.0
2016-05-05,3.6177,3.6177,3.4871,3.5049,46161902.0
2016-05-06,3.4811,3.5168,3.4217,3.4574,34202001.0
2016-05-09,3.5524,3.5583,3.4692,3.5168,14072501.0
2016-05-10,3.4871,3.588,3.4752,3.588,36047459.0
2016-05-11,3.6237,3.6237,3.5702,3.594,29724499.0
2016-05-12,3.594,3.6415,3.5762,3.6237,40865933.0
2016-05-13,3.6237,3.6475,3.5643,3.594,28478070.0
2016-05-16,3.6118,3.6356,3.6059,3.6356,23854147.0
2016-05-17,3.6356,3.6772,3.6296,3.6475,19401000.0
2016-05-18,3.594,3.6712,3.594,3.6712,21383798.0
2016-05-19,3.6356,3.6712,3.5227,3.5643,19263082.0
2016-05-20,3.594,3.594,3.5405,3.5762,12672511.0
2016-05-23,3.5524,3.6237,3.5168,3.5286,12017967.0
2016-05-24,3.5643,3.5643,3.5227,3.5524,10124116.0
2016-05-25,3.5346,3.6177,3.5346,3.5762,18364199.0
2016-05-26,3.5913,3.6702,3.5913,3.6338,13134841.0
2016-05-27,3.6035,3.6156,3.5246,3.5367,17988181.0
2016-05-30,3.5549,3.5731,3.5185,3.5731,9403506.0
2016-05-31,3.5731,3.6338,3.5731,3.6277,21287797.0
2016-06-01,3.5731,3.6217,3.5671,3.6156,18178218.0
2016-06-02,3.6277,3.6338,3.5974,3.6095,11310407.0
2016-06-03,3.6156,3.6277,3.5853,3.6277,13485713.0
2016-06-06,3.6641,3.6641,3.6277,3.6399,16536200.0
2016-06-07,3.6399,3.7187,3.6338,3.7066,26398400.0
2016-06-08,3.6581,3.7309,3.6581,3.7187,28095113.0
2016-06-10,3.6399,3.7005,3.6095,3.6277,18888132.0
2016-06-13,3.6156,3.6338,3.5428,3.5731,14442265.0
2016-06-14,3.561,3.5792,3.5428,3.561,17456901.0
2016-06-15,3.5549,3.6399,3.5246,3.6035,16600300.0
2016-06-16,3.5913,3.6399,3.5853,3.6156,19326823.0
2016-06-17,3.6277,3.6763,3.5549,3.5792,20286857.0
2016-06-20,3.6641,3.6641,3.5974,3.6095,8472404.0
2016-06-21,3.6277,3.6641,3.5671,3.5853,28670350.0
2016-06-22,3.5974,3.6277,3.5428,3.5792,11906343.0
2016-06-23,3.7309,3.7309,3.5913,3.6459,33569128.0
2016-06-24,3.6823,3.6823,3.4943,3.5489,30723078.0
2016-06-27,3.6095,3.6156,3.4761,3.5913,9355592.0
2016-06-28,3.5489,3.6399,3.5489,3.6035,16537922.0
2016-06-29,3.5792,3.652,3.5792,3.6277,17765138.0
2016-06-30,3.6399,3.7005,3.6035,3.6884,35637611.0
2016-07-04,3.7309,3.7612,3.7066,3.7491,29383039.0
2016-07-05,3.7612,3.7612,3.7127,3.7309,12677400.0
2016-07-06,3.7127,3.7309,3.6945,3.7187,21189986.0
2016-07-07,3.6702,3.7127,3.6641,3.6763,17388051.0
2016-07-08,3.7066,3.7369,3.6702,3.6823,23706900.0
2016-07-11,3.7551,3.7551,3.6945,3.7066,21670812.0
2016-07-12,3.8643,3.8643,3.743,3.8279,60126372.0
2016-07-13,3.8583,3.8886,3.8158,3.8279,24804012.0
2016-07-14,3.8037,3.8279,3.7248,3.7248,23945068.0
2016-07-15,3.6823,3.7673,3.6823,3.7066,32464098.0
2016-07-18,3.7309,3.7309,3.6945,3.7066,13730041.0
2016-07-19,3.7187,3.7673,3.6763,3.7187,16293065.0
2016-07-20,3.6763,3.743,3.6763,3.7369,9036995.0
2016-07-21,3.7369,3.7491,3.6884,3.7066,7977838.0
2016-07-22,3.6763,3.6884,3.6338,3.6641,8692512.0
2016-07-25,3.6702,3.7005,3.6399,3.6823,5258473.0
2016-07-26,3.6338,3.7369,3.6338,3.7309,11646772.0
2016-07-27,3.7673,3.7673,3.7066,3.7309,9198790.0
2016-07-28,3.7915,3.7915,3.7369,3.7369,20418500.0
2016-07-29,3.7369,3.7369,3.6763,3.7066,10879704.0
2016-08-01,3.7309,3.7612,3.6763,3.7612,10806572.0
2016-08-03,3.6763,3.7309,3.6702,3.6702,13885794.0
2016-08-04,3.6763,3.6945,3.652,3.6641,12915587.0
2016-08-05,3.6763,3.7005,3.652,3.6581,9291415.0
2016-08-08,3.6581,3.7005,3.6217,3.6338,15032940.0
2016-08-09,3.6338,3.6581,3.6156,3.6156,17022094.0
2016-08-10,3.6399,3.6581,3.5792,3.5853,14902341.0
2016-08-11,3.6581,3.743,3.6277,3.6884,12192816.0
2016-08-12,3.7794,3.7794,3.6399,3.6945,20902000.0
2016-08-15,3.6702,3.7369,3.6399,3.7066,7832444.0
2016-08-16,3.7309,3.7612,3.7066,3.7369,19297065.0
2016-08-17,3.7612,3.8643,3.7309,3.8401,32996843.0
2016-08-18,3.8765,3.8765,3.7612,3.7673,18289192.0
2016-08-19,3.7612,3.7915,3.6641,3.6641,19554117.0
2016-08-22,3.7976,3.8219,3.652,3.6945,16521147.0
2016-08-23,3.6702,3.743,3.6581,3.743,13036187.0
2016-08-24,3.7612,3.7976,3.743,3.7976,25171316.0
2016-08-25,3.7005,3.7066,3.5792,3.6399,1014306709.0
2016-08-26,3.6459,3.7005,3.6399,3.6823,40401259.0
2016-08-29,3.7369,3.743,3.6702,3.6884,19419382.0
2016-08-30,3.7066,3.7187,3.6095,3.6702,27331809.0
2016-08-31,3.7187,3.7187,3.6641,3.7005,33358099.0
2016-09-01,3.7005,3.7433,3.6883,3.7189,23608078.0
2016-09-02,3.7005,3.7433,3.7005,3.7311,20998900.0
2016-09-05,3.7556,3.7556,3.7128,3.7311,14986648.0
2016-09-06,3.7311,3.7433,3.7066,3.7433,14503250.0
2016-09-07,3.7433,3.7495,3.6822,3.7005,26769868.0
2016-09-08,3.7556,3.7862,3.725,3.78,52125147.0
2016-09-09,3.8473,3.884,3.7923,3.8596,55509675.0
2016-09-12,3.8412,3.8412,3.7739,3.7862,30845446.0
2016-09-13,3.8229,3.8657,3.7678,3.7923,16981917.0
2016-09-14,3.8412,3.8412,3.7617,3.7739,18824966.0
2016-09-15,3.8351,3.8718,3.8106,3.8718,53817653.0
2016-09-19,3.8963,3.9574,3.8657,3.9268,41346929.0
2016-09-20,3.9758,3.9758,3.9024,3.9146,30450422.0
2016-09-21,3.9635,3.9635,3.9024,3.9146,22133042.0
2016-09-22,3.9513,3.9697,3.8901,3.9085,14003250.0
2016-09-23,3.9207,3.933,3.8718,3.9207,11957754.0
2016-09-26,3.884,3.933,3.8106,3.8534,12322680.0
2016-09-27,3.8106,3.8963,3.8106,3.8963,13669731.0
2016-09-28,3.8534,3.884,3.7984,3.8412,19787406.0
2016-09-29,3.9146,3.9207,3.8596,3.8718,10433618.0
2016-09-30,3.8229,3.8779,3.7617,3.8167,24288056.0
2016-10-03,3.8718,3.8779,3.8106,3.8534,7965012.0
2016-10-04,3.884,3.9635,3.8534,3.9513,17978633.0
