每股指标,摊薄每股收益_最新股数,0.000893,0.0218,0.018444,0.023394,0.032504,-0.013782,-0.005276,0.922006,-0.3047,-0.215558,-0.127417,-1.447233,-0.826352,-0.463305,-0.263052,-2.034431,-0.824541,-0.154601,0.022879,0.620976,0.587342,0.261316,0.097902,0.178056,0.005432,-0.02972,-0.04478,0.02091,0.003801,-0.020642,0.006959,0.056836,0.044125,0.029708,0.013343,0.113074,0.097957,0.065911,0.024654,0.033668,0.019839,0.000691,-0.006796,0.004444,-0.012486,-0.015717,-0.007474,-0.003236,0.001719,0.00051,0.002284,0.008684,0.012153,0.009265,0.004134,0.012874,0.011608,0.005443,0.001676,0.006861,0.005573,0.003592,0.001478,0.005808,0.005195,0.003224,0.001328,0.003585,0.004199,0.002991,0.001214,0.003421,0.002542,0.001123,0.000494,0.003142,0.001677,0.000762,0.002291,0.002119
每股指标,摊薄每股净资产_期末股数,1.269203,1.279914,1.265858,1.2346,1.257589,1.168043,1.176347,1.080847,-2.850924,-3.075603,-3.236682,-2.859032,-1.006546,-0.069224,0.116332,0.55755,4.126058,6.125468,7.454476,7.42312,5.959137,4.706945,4.127713,3.833939,3.097058,2.948957,2.570552,2.740663,2.694073,2.640672,2.733956,2.706369,2.672008,2.616233,2.589764,2.535883,1.980396,5.5807,5.00129,4.659187,3.672311,3.381408,3.265258,3.370676,3.060146,1.880221,2.097104,2.257505,2.370557,2.344615,2.432674,2.383655,2.447259,2.503148,2.493052,2.404323,2.381475,2.249168,3.469352,3.653839,3.377604,3.309587,3.237004,1.861356,1.836189,1.755485,1.737872,1.683463,1.70751,2.487034,4.771276,4.622128,4.510129,2.372812,,2.191741,,,1.750153,1.36376
每股指标,调整每股净资产_期末股数,1.237274,1.248075,1.23351,1.200744,1.222775,1.131714,1.138704,1.040541,-2.987994,-3.227978,-3.401583,-3.028837,-1.189079,-0.272331,-0.092574,0.333589,3.883869,5.691774,7.162868,6.725579,5.313521,4.13871,3.616696,3.357617,2.800153,2.666812,2.285685,2.454856,2.418438,2.369434,2.477681,2.441229,2.42374,2.370701,2.369154,2.313771,1.728182,4.862795,4.263052,3.933526,2.862098,2.676327,2.566641,2.646359,2.493588,1.103524,1.334525,1.487303,1.680748,1.702205,1.799481,1.779729,1.885113,2.004999,2.018618,1.967253,1.999656,1.880167,2.900387,3.02261,2.836848,2.789824,2.741978,1.267688,1.346145,1.381606,1.578322,1.52919,1.567879,2.283431,4.423342,4.315213,4.273526,2.136565,,1.976431,,,1.630448,1.260596
每股指标,每股净资产_最新股数,1.269201,1.279912,1.265856,1.234598,1.257587,1.168041,1.176345,1.080845,-1.094164,-1.101374,-1.098202,-0.96959,-0.340953,-0.023128,0.039362,0.189126,1.40341,2.084165,2.536858,2.48242,1.618746,1.272639,1.115119,1.01547,0.816474,0.774796,0.656902,0.700374,0.678835,0.665379,0.689729,0.682769,0.674101,0.647897,0.641342,0.627999,0.431283,0.405114,0.363161,0.338506,0.240167,0.217995,0.210507,0.217303,0.197283,0.087618,0.097724,0.105199,0.110467,0.109258,0.113362,0.111078,0.114042,0.116646,0.116175,0.112041,0.110976,0.104811,0.101044,0.106417,0.098372,0.096391,0.094277,0.045454,0.04484,0.042869,0.042439,0.04111,0.041697,0.040489,0.038838,0.037624,0.036712,0.014441,,0.013339,,,0.010651,0.008299
每股指标,每股经营现金流,0.030589,0.002143,-0.006516,0.018857,-0.102115,-0.058459,-0.030559,-0.149555,-0.180382,-0.077615,-0.091235,-1.742931,-0.861731,-0.387765,-0.434787,-0.702507,-0.56709,-1.221102,-1.161955,1.471853,1.1645,-0.722818,-0.775887,1.601451,0.018427,0.013847,-0.083417,0.562947,0.06215,-0.175922,-0.214846,0.390713,0.086577,-0.19635,-0.166602,0.738159,0.278314,0.947745,0.118335,1.093609,0.910521,0.444607,0.459401,0.995997,-0.023515,0.203914,-0.19252,-0.132876,0.00511,0.012995,-0.125303,0.602987,0.096367,0.106228,-0.00875,0.731811,0.936386,0.476726,0.198171,-0.394293,-0.231741,-0.323038,-0.21068,-0.98597,-0.668309,-0.304995,-0.348998,0.589488,0.508498,0.498117,-0.197706,-0.488132,-0.525101,-0.724254,,0.440744,,,0.587168,-0.345842
每股指标,每股现金流量净额,-0.015986,-0.003656,-0.010182,0.094139,0.015247,0.044851,0.061851,0.220569,-0.008669,0.044876,0.055725,-0.48638,-0.491248,-0.507109,-0.354939,-3.15306,-2.944881,-2.39056,-1.627237,2.974589,1.489441,0.915747,0.349907,0.557418,-0.129242,0.249532,-0.066038,-0.072041,-0.0785,0.009916,0.039899,-0.343198,-0.248665,-0.166874,-0.351607,0.351897,-0.25326,-0.731067,-0.579703,1.536151,0.392696,0.670128,0.29302,-0.083775,0.083898,0.660132,0.597701,-0.401979,0.171042,0.724355,0.68326,-0.137681,-0.167334,0.441205,0.032094,0.307133,0.686191,0.362993,0.151711,1.010056,1.388951,1.385825,1.630967,-0.391127,-0.041714,-0.242785,0.021912,0.171112,0.18023,0.406055,0.86441,1.47167,2.345011,-0.380927,,0.29823,,,0.465777,0.065322
每股指标,每股企业自由现金流量,,-0.00544,,-0.027077,,-0.097606,,-1.477198,,0.337245,,-1.658875,,-0.435776,,2.146103,,0.855606,,-3.808928,,-1.204388,,0.065533,,-0.115876,,-0.145932,,-0.506789,,-0.290372,,-0.346311,,-0.33539,,1.43859,,-0.647099,,0.018305,,-1.677172,,-0.98235,,-1.746017,,-2.403976,,0.439456,,-0.300141,,0.653192,,-0.023998,,,,-1.834275,,-1.46272,,-0.788089,,0.094113,,-0.024618,,-2.324181,,0.182856,,0.519797,,,-0.194235,-0.772229
每股指标,每股股东自由现金流量,,-0.00544,,-0.027704,,-0.097065,,-1.415286,,0.316928,,-0.734976,,-0.280973,,2.388136,,2.629221,,-1.446432,,1.040992,,0.641815,,0.021404,,0.81638,,0.290903,,0.87388,,0.288605,,-0.41896,,0.737193,,0.355127,,0.938773,,-1.44818,,0.678568,,0.51289,,-0.433713,,2.30903,,0.800943,,0.915037,,0.052325,,,,-1.241843,,0.321273,,-0.241803,,0.462079,,0.644732,,-1.247774,,1.300149,,1.017161,,,0.320003,-0.294404
每股指标,每股未分配利润,-1.851578,-1.830671,-1.834028,-1.852472,-1.843362,-1.889649,-1.881142,-1.875866,-8.084187,-8.415273,-8.621817,-8.25033,-6.424505,-5.426943,-4.766877,-3.979408,-0.4115,1.557623,2.773948,2.75444,3.434189,2.244442,1.711507,1.37606,0.834172,0.70321,0.70419,0.879422,0.827033,0.780086,0.888538,0.860951,0.821599,0.778769,0.762687,0.708805,0.767466,1.960988,1.392237,1.052121,1.041769,0.586896,0.470747,0.576165,0.322022,0.376165,0.593048,0.753449,0.866091,0.840148,0.928208,0.879189,0.985381,0.864421,0.854325,0.765595,0.745316,0.613009,0.851497,0.8604,0.775419,0.707401,0.634819,0.696568,0.680862,0.600158,0.582516,0.528107,0.56299,0.770255,1.322185,1.173037,1.062486,1.187875,,1.04061,,,0.641395,0.308569
每股指标,每股资本公积金,2.07415,2.066097,2.055817,2.041873,2.077819,2.082253,2.08132,1.975546,4.223888,4.330157,4.378018,4.377714,4.395189,4.337027,3.949098,3.683992,3.694704,3.73065,3.696843,3.600253,1.63276,1.568151,1.523164,1.415953,1.24594,1.228742,0.853328,0.848207,0.848357,0.841903,0.829601,0.829601,0.810779,0.797869,0.787483,0.787483,0.206894,2.601604,2.592974,2.594569,1.572606,1.740062,1.740062,1.740062,1.686984,0.433307,0.433307,0.433307,0.433717,0.433717,0.433717,0.433717,0.421101,0.602315,0.602315,0.602315,0.606618,0.606618,1.570589,1.740508,1.560465,1.560465,1.560465,0.11503,0.114956,0.114956,0.114986,0.114986,0.113869,0.670804,2.357141,2.357141,2.359899,0.06758,,0.062026,,,0.042402,0.020856
每股指标,每股盈余公积金,0.067061,0.067061,0.067061,0.067061,0.067061,0.067061,0.067061,0.067061,0.174734,0.18727,0.197647,0.197744,0.197976,0.200721,0.198197,0.197699,0.197162,0.197097,0.197058,0.200533,0.079857,0.080231,0.080297,0.081901,0.070125,0.070364,0.072342,0.072342,0.070339,0.070339,0.070253,0.070253,0.05922,0.060329,0.060329,0.060329,0.037741,0.113224,0.11319,0.113128,0.057935,0.054448,0.054448,0.054448,0.051139,0.070748,0.070748,0.070748,0.070748,0.070748,0.070748,0.070748,0.040777,0.036412,0.036412,,0.029541,0.029541,0.047266,0.05293,0.041719,0.041719,0.041719,0.049756,0.04037,0.04037,0.04037,0.04037,0.03065,0.045975,0.09195,0.09195,0.087743,0.117356,,0.089105,,,0.066356,0.034334
每股指标,每股留存收益,-1.784516,-1.763609,-1.766966,-1.78541,-1.7763,-1.822587,-1.814081,-1.808805,-7.909453,-8.228002,-8.424169,-8.052585,-6.226528,-5.226221,-4.568679,-3.781709,-0.214337,1.754721,2.971007,2.954973,3.514046,2.324674,1.791804,1.457961,0.904297,0.773574,0.776533,0.951765,0.897372,0.850425,0.958791,0.931204,0.88082,0.839099,0.823016,0.769135,0.805208,2.074213,1.505428,1.16525,1.099704,0.641345,0.525195,0.630614,0.373161,0.446914,0.663797,0.824198,0.936839,0.910897,0.998957,0.949938,1.026158,0.900833,0.890737,0.765595,0.774857,0.64255,0.898763,0.91333,0.817138,0.749121,0.676538,0.746325,0.721232,0.640528,0.622886,0.568477,0.59364,0.81623,1.414135,1.264987,1.15023,1.305232,,1.129715,,,0.707751,0.342904
每股指标,每股营业收入,1.15219,0.73921,0.324564,0.958872,0.63106,0.348412,0.155872,0.755844,1.629692,1.25356,0.718673,4.595123,4.268746,3.260786,2.073523,15.192493,12.704074,8.476767,4.036058,15.893861,12.976053,6.617549,2.855158,10.007128,7.202549,4.681049,2.197226,9.354565,7.544584,5.243556,2.124859,8.833748,6.311479,3.945803,2.017586,8.259341,6.893983,12.94775,5.970214,24.426859,21.211762,13.971889,5.984948,27.640886,20.372181,17.52431,8.250297,36.149532,26.213768,16.755004,8.048603,31.612407,23.615731,13.899315,6.339661,24.799745,18.166625,10.066743,6.888233,27.834397,18.448255,10.949799,5.070066,19.737587,13.444922,7.699439,2.324276,11.936651,8.716635,8.179021,6.497061,21.66277,13.519341,10.92214,,19.846712,,,18.952689,11.78012
