日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-02-14,8.19,8.42,8.44,8.18,20421872,190858252.0,3.12,0.96,0.08,0.17
2022-02-15,8.31,8.49,8.64,8.31,19074422,180919147.0,3.92,0.83,0.07,0.16
2022-02-16,8.54,8.6,8.64,8.5,12289642,117597293.0,1.65,1.3,0.11,0.1
2022-02-17,8.66,8.75,8.89,8.65,23209090,226663982.0,2.79,1.74,0.15,0.19
2022-02-18,8.71,8.72,8.8,8.51,19133470,185445566.0,3.31,-0.34,-0.03,0.16
2022-02-21,8.41,8.68,8.72,8.4,16738057,161081838.0,3.67,-0.46,-0.04,0.14
2022-02-22,8.3,8.37,8.48,8.24,22549680,210617902.0,2.76,-3.57,-0.31,0.19
2022-02-23,8.56,8.52,8.56,8.28,17980041,169940095.0,3.35,1.79,0.15,0.15
2022-02-24,8.45,8.1,8.45,7.84,36766158,334772592.0,7.16,-4.93,-0.42,0.31
2022-02-25,8.14,8.25,8.32,8.11,23009245,212407884.0,2.59,1.85,0.15,0.19
2022-02-28,8.25,8.26,8.31,8.08,38234394,351779120.0,2.79,0.12,0.01,0.32
2022-03-01,8.26,8.0,8.43,7.89,41122947,373411376.0,6.54,-3.15,-0.26,0.34
2022-03-02,7.96,7.78,7.98,7.69,22310900,196184234.0,3.63,-2.75,-0.22,0.19
2022-03-03,7.78,7.81,7.87,7.72,27917414,244917788.0,1.93,0.39,0.03,0.23
2022-03-04,7.65,7.83,7.86,7.49,31952663,279820080.0,4.74,0.26,0.02,0.27
2022-03-07,7.63,7.43,7.63,7.36,35044359,297405408.0,3.45,-5.11,-0.4,0.29
2022-03-08,7.52,7.76,7.94,7.46,56872266,496262288.0,6.46,4.44,0.33,0.48
2022-03-09,7.89,7.59,7.9,7.36,42758190,367246576.0,6.96,-2.19,-0.17,0.36
2022-03-10,7.76,7.68,7.88,7.61,27331281,237511174.0,3.56,1.19,0.09,0.23
2022-03-11,7.42,7.48,7.65,7.28,38781701,328110880.0,4.82,-2.6,-0.2,0.32
2022-03-14,7.47,7.28,7.67,7.19,48466501,404513680.0,6.42,-2.67,-0.2,0.41
2022-03-15,7.28,6.58,7.28,6.29,100491193,781117168.0,13.6,-9.62,-0.7,0.84
2022-03-16,6.97,7.29,7.37,6.79,62954682,513079072.0,8.81,10.79,0.71,0.53
2022-03-17,7.53,7.88,7.89,7.34,71535082,621558448.0,7.54,8.09,0.59,0.6
2022-03-18,7.86,7.79,7.89,7.57,63998028,559924208.0,4.06,-1.14,-0.09,0.54
2022-03-21,7.9,7.95,8.09,7.82,45385897,405702544.0,3.47,2.05,0.16,0.38
2022-03-22,7.94,7.72,7.99,7.56,45429615,395510928.0,5.41,-2.89,-0.23,0.38
2022-03-23,7.69,8.18,8.22,7.64,58112455,525595504.0,7.51,5.96,0.46,0.49
2022-03-24,8.11,8.36,8.46,7.95,44305781,410375376.0,6.23,2.2,0.18,0.37
2022-03-25,8.13,8.12,8.29,8.05,39816174,364639568.0,2.87,-2.87,-0.24,0.33
2022-03-28,7.97,8.09,8.26,7.91,25409763,230897480.0,4.31,-0.37,-0.03,0.21
2022-03-29,8.1,8.22,8.27,8.02,48401817,444310912.0,3.09,1.61,0.13,0.41
2022-03-30,8.19,8.53,8.63,8.16,54082178,511471248.0,5.72,3.77,0.31,0.45
2022-03-31,8.55,8.06,8.55,8.06,39584681,362472272.0,5.74,-5.51,-0.47,0.33
2022-04-01,7.99,7.85,7.99,7.73,31051245,273863760.0,3.23,-2.61,-0.21,0.26
2022-04-04,8.39,8.31,8.8,8.23,66153472,621282880.0,7.26,5.86,0.46,0.55
2022-04-06,8.14,7.84,8.23,7.8,55823087,501918240.0,5.17,-5.66,-0.47,0.47
2022-04-07,7.79,7.79,8.09,7.79,43466182,386978704.0,3.83,-0.64,-0.05,0.36
2022-04-08,7.75,7.77,7.92,7.58,22808225,199249659.0,4.36,-0.26,-0.02,0.19
2022-04-11,7.67,7.42,7.72,7.29,34540941,290436160.0,5.53,-4.5,-0.35,0.29
2022-04-12,7.51,7.43,7.59,7.24,23824089,199946352.0,4.72,0.13,0.01,0.2
2022-04-13,7.45,7.3,7.45,7.16,16951316,140014458.0,3.9,-1.75,-0.13,0.14
2022-04-14,7.36,7.52,7.57,7.33,20663194,174824915.0,3.29,3.01,0.22,0.17
2022-04-19,7.28,7.28,7.46,7.17,36800431,304411760.0,3.86,-3.19,-0.24,0.31
2022-04-20,7.2,7.33,7.44,7.2,25641984,213061388.0,3.3,0.69,0.05,0.21
2022-04-21,7.38,7.22,7.4,7.17,25240128,207846219.0,3.14,-1.5,-0.11,0.21
2022-04-22,7.24,7.24,7.26,6.98,27610111,224976782.0,3.88,0.28,0.02,0.23
2022-04-25,7.22,7.03,7.22,6.9,32315874,259309308.0,4.42,-2.9,-0.21,0.27
2022-04-26,7.14,6.95,7.15,6.91,21671277,173226548.0,3.41,-1.14,-0.08,0.18
2022-04-27,6.98,6.89,7.04,6.81,26875435,211794258.0,3.31,-0.86,-0.06,0.23
2022-04-28,6.85,7.17,7.19,6.79,27307902,220161868.0,5.81,4.06,0.28,0.23
2022-04-29,7.1,7.11,7.13,6.83,22260598,178654941.0,4.18,-0.84,-0.06,0.19
2022-05-03,7.07,7.06,7.1,6.87,11456504,91672373.0,3.23,-0.7,-0.05,0.1
2022-05-04,7.01,6.99,7.07,6.91,8317461,66549185.0,2.27,-0.99,-0.07,0.07
2022-05-05,7.19,7.14,7.41,7.08,31564689,259867794.0,4.72,2.15,0.15,0.26
2022-05-06,6.99,6.72,6.99,6.71,30112448,234174780.0,3.92,-5.88,-0.42,0.25
2022-05-10,6.55,6.57,6.68,6.41,38535506,291383472.0,4.02,-2.23,-0.15,0.32
2022-05-11,6.53,6.78,6.95,6.52,30538867,238046596.0,6.54,3.2,0.21,0.26
2022-05-12,6.61,6.71,6.83,6.56,22582867,174091329.0,3.98,-1.03,-0.07,0.19
2022-05-13,6.83,6.79,6.86,6.67,18078853,140764187.0,2.83,1.19,0.08,0.15
2022-05-16,6.85,6.76,6.9,6.7,17064292,132387817.0,2.95,-0.44,-0.03,0.14
2022-05-17,6.99,6.95,6.99,6.64,25176347,197023963.0,5.18,2.81,0.19,0.21
2022-05-18,6.83,6.85,6.89,6.76,20844865,162954997.0,1.87,-1.44,-0.1,0.17
2022-05-19,6.79,6.68,6.79,6.6,27634569,211868030.0,2.77,-2.48,-0.17,0.23
2022-05-20,6.86,6.91,6.95,6.77,22099929,174151566.0,2.69,3.44,0.23,0.19
2022-05-23,6.85,6.95,6.96,6.79,21623093,170653201.0,2.46,0.58,0.04,0.18
2022-05-24,6.91,6.77,7.03,6.74,24137660,189785852.0,4.17,-2.59,-0.18,0.2
2022-05-25,6.83,6.85,6.89,6.58,43133234,334007104.0,4.58,1.18,0.08,0.36
2022-05-26,6.97,6.45,6.97,6.21,55195732,409811552.0,11.09,-5.84,-0.4,0.46
2022-05-27,6.63,6.66,6.7,6.47,38129595,288106064.0,3.57,3.26,0.21,0.32
2022-05-30,6.66,7.0,7.01,6.64,42444467,334611600.0,5.56,5.11,0.34,0.36
2022-05-31,6.96,7.51,7.52,6.93,120581758,998668768.0,8.43,7.29,0.51,1.01
2022-06-01,7.49,7.0,7.49,6.96,61199367,490162880.0,7.06,-6.79,-0.51,0.51
2022-06-02,6.76,6.59,6.83,6.42,76294108,568234160.0,5.86,-5.86,-0.41,0.64
2022-06-06,6.61,6.57,6.62,6.42,43284611,319661648.0,3.03,-0.3,-0.02,0.36
2022-06-07,6.39,6.49,6.52,6.34,59184537,433802128.0,2.74,-1.22,-0.08,0.5
2022-06-08,6.56,6.76,6.76,6.49,58269129,440164736.0,4.16,4.16,0.27,0.49
2022-06-09,6.73,6.66,6.81,6.62,35284474,267299579.0,2.81,-1.48,-0.1,0.3
2022-06-10,6.58,6.52,6.62,6.5,36600413,271901376.0,1.8,-2.1,-0.14,0.31
2022-06-13,6.38,6.31,6.4,6.27,35858538,259264418.0,1.99,-3.22,-0.21,0.3
2022-06-14,6.32,6.26,6.32,6.16,33308862,237182787.0,2.54,-0.79,-0.05,0.28
2022-06-15,6.19,6.31,6.37,6.16,47788825,342789856.0,3.35,0.8,0.05,0.4
2022-06-16,6.31,6.15,6.37,6.11,33754334,240932584.0,4.12,-2.54,-0.16,0.28
2022-06-17,6.13,6.27,6.29,6.06,48413628,344139936.0,3.74,1.95,0.12,0.41
2022-06-20,6.25,6.23,6.38,6.18,28527978,203804350.0,3.19,-0.64,-0.04,0.24
2022-06-21,6.25,6.55,6.56,6.21,41617838,304043312.0,5.62,5.14,0.32,0.35
2022-06-22,6.39,6.43,6.67,6.39,40626869,301278736.0,4.27,-1.83,-0.12,0.34
2022-06-23,6.6,6.72,6.73,6.45,51617318,388046768.0,4.35,4.51,0.29,0.43
2022-06-24,6.69,6.92,7.01,6.62,67257015,523040352.0,5.8,2.98,0.2,0.56
2022-06-27,6.93,6.9,6.95,6.73,39307715,304250416.0,3.18,-0.29,-0.02,0.33
2022-06-28,6.87,7.01,7.01,6.84,21488529,168300036.0,2.46,1.59,0.11,0.18
2022-06-29,6.98,6.74,6.98,6.67,29707632,228395685.0,4.42,-3.85,-0.27,0.25
2022-06-30,6.81,6.9,6.98,6.77,34540397,269151200.0,3.12,2.37,0.16,0.29
2022-07-04,6.91,7.22,7.27,6.79,53476960,430568912.0,6.96,4.64,0.32,0.45
2022-07-05,7.35,7.21,7.41,7.05,45659382,369071344.0,4.99,-0.14,-0.01,0.38
2022-07-06,7.34,7.26,7.49,7.17,60304948,492408016.0,4.44,0.69,0.05,0.51
2022-07-07,7.23,7.11,7.31,7.02,28503774,228229734.0,3.99,-2.07,-0.15,0.24
2022-07-08,7.31,7.58,7.6,7.25,63962770,536867760.0,4.92,6.61,0.47,0.54
2022-07-11,7.54,7.42,7.61,7.29,45973839,382522848.0,4.22,-2.11,-0.16,0.39
2022-07-12,7.46,7.46,7.6,7.31,31988968,267011868.0,3.91,0.54,0.04,0.27
2022-07-13,7.49,7.08,7.49,7.03,37295038,301054432.0,6.17,-5.09,-0.38,0.31
2022-07-14,7.08,7.45,7.54,7.06,44802594,369637504.0,6.78,5.23,0.37,0.38
2022-07-15,7.39,7.3,7.42,7.2,32722490,268891840.0,2.95,-2.01,-0.15,0.27
2022-07-18,7.51,7.54,7.57,7.16,36933321,308457872.0,5.62,3.29,0.24,0.31
2022-07-19,7.39,7.25,7.52,7.21,25377691,207767243.0,4.11,-3.85,-0.29,0.21
2022-07-20,7.34,7.47,7.51,7.34,17973295,149986045.0,2.34,3.03,0.22,0.15
2022-07-21,7.45,7.44,7.55,7.29,32588062,271257568.0,3.48,-0.4,-0.03,0.27
2022-07-22,7.5,7.5,7.55,7.42,28664937,240231624.0,1.75,0.81,0.06,0.24
2022-07-25,7.55,7.5,7.55,7.31,26685701,222288959.0,3.2,0.0,0.0,0.22
2022-07-26,7.52,7.53,7.67,7.43,24656298,208290584.0,3.2,0.4,0.03,0.21
2022-07-27,7.53,7.44,7.58,7.39,27262960,227384572.0,2.52,-1.2,-0.09,0.23
2022-07-28,7.39,7.82,7.89,7.39,59654904,514008320.0,6.72,5.11,0.38,0.5
2022-07-29,7.87,7.7,7.87,7.57,29090702,249321609.0,3.84,-1.53,-0.12,0.24
2022-08-01,7.69,7.51,7.73,7.46,25940666,218684961.0,3.51,-2.47,-0.19,0.22
2022-08-02,7.48,7.17,7.48,7.07,30963666,249291632.0,5.46,-4.53,-0.34,0.26
2022-08-03,7.26,7.14,7.34,7.1,19659580,158800766.0,3.35,-0.42,-0.03,0.16
2022-08-04,7.1,7.31,7.34,7.1,17629540,143999251.0,3.36,2.38,0.17,0.15
2022-08-05,7.41,7.63,7.64,7.29,29601612,250650618.0,4.79,4.38,0.32,0.25
2022-08-08,7.62,7.57,7.7,7.4,22360743,189691481.0,3.93,-0.79,-0.06,0.19
2022-08-09,7.57,7.63,7.69,7.5,12803225,108757471.0,2.51,0.79,0.06,0.11
2022-08-10,7.55,7.41,7.67,7.27,17792462,147574224.0,5.24,-2.88,-0.22,0.15
2022-08-11,7.45,7.66,7.71,7.44,19281101,163984358.0,3.64,3.37,0.25,0.16
2022-08-12,7.71,7.56,7.71,7.52,17020526,144021205.0,2.48,-1.31,-0.1,0.14
2022-08-15,7.51,7.66,7.97,7.51,27119153,233507279.0,6.08,1.32,0.1,0.23
2022-08-16,7.55,7.56,7.68,7.47,28092620,238103955.0,2.74,-1.31,-0.1,0.24
2022-08-17,7.55,7.21,7.57,7.2,34064526,278587792.0,4.89,-4.63,-0.35,0.29
2022-08-18,7.17,7.13,7.2,6.99,26976099,216567364.0,2.91,-1.11,-0.08,0.23
2022-08-19,7.06,7.07,7.16,7.06,16347554,130683823.0,1.4,-0.84,-0.06,0.14
2022-08-22,6.99,7.19,7.23,6.99,22389408,180435886.0,3.39,1.7,0.12,0.19
2022-08-23,7.19,7.1,7.22,6.98,22461268,179064997.0,3.34,-1.25,-0.09,0.19
2022-08-24,7.1,6.76,7.21,6.68,42081980,324112256.0,7.46,-4.79,-0.34,0.35
2022-08-25,6.85,7.02,7.07,6.76,21474261,169054869.0,4.59,3.85,0.26,0.18
2022-08-26,7.11,7.15,7.2,6.97,18302969,146843069.0,3.28,1.85,0.13,0.15
2022-08-29,7.07,6.97,7.07,6.9,27475840,215905999.0,2.38,-2.52,-0.18,0.23
2022-08-30,7.0,6.87,7.02,6.7,31615858,243718391.0,4.59,-1.43,-0.1,0.26
2022-08-31,6.73,7.1,7.14,6.73,36953258,293272944.0,5.97,3.35,0.23,0.31
2022-09-01,7.1,7.15,7.3,6.94,35232868,283062176.0,5.07,0.7,0.05,0.3
2022-09-02,7.12,7.01,7.23,6.98,29705044,235807909.0,3.5,-1.96,-0.14,0.25
2022-09-05,7.09,6.96,7.09,6.84,17609857,138138759.0,3.57,-0.71,-0.05,0.15
2022-09-06,7.0,6.91,7.16,6.86,20387200,159493700.0,4.31,-0.72,-0.05,0.17
2022-09-07,6.78,7.01,7.03,6.78,20907604,163729804.0,3.62,1.45,0.1,0.18
2022-09-08,7.08,6.97,7.15,6.91,25594189,199299601.0,3.42,-0.57,-0.04,0.21
2022-09-09,7.09,7.19,7.22,6.99,31299029,247738878.0,3.3,3.16,0.22,0.26
2022-09-13,7.2,6.99,7.24,6.99,22966701,180097607.0,3.48,-2.78,-0.2,0.19
2022-09-14,6.95,6.81,6.95,6.71,26731178,203161153.0,3.43,-2.58,-0.18,0.22
2022-09-15,6.83,6.92,6.99,6.83,18436918,141968254.0,2.35,1.62,0.11,0.15
2022-09-16,6.86,6.82,6.95,6.73,30173474,229174348.0,3.18,-1.45,-0.1,0.25
2022-09-19,6.74,6.55,6.77,6.46,21192275,156034398.0,4.55,-3.96,-0.27,0.18
2022-09-20,6.64,6.66,6.73,6.57,16568019,123363691.0,2.44,1.68,0.11,0.14
2022-09-21,6.49,6.44,6.55,6.34,25699043,185429865.0,3.15,-3.3,-0.22,0.22
2022-09-22,6.26,6.32,6.41,6.22,20354688,144861812.0,2.95,-1.86,-0.12,0.17
2022-09-23,6.39,6.21,6.42,6.21,20214647,142391941.0,3.32,-1.74,-0.11,0.17
2022-09-26,6.18,6.35,6.44,6.17,35640429,253655774.0,4.35,2.25,0.14,0.3
2022-09-27,6.37,6.58,6.62,6.23,30436518,221299110.0,6.14,3.62,0.23,0.26
2022-09-28,6.56,6.61,6.64,6.49,30191813,222125624.0,2.28,0.46,0.03,0.25
2022-09-29,6.74,6.76,6.9,6.62,45107473,341341984.0,4.24,2.27,0.15,0.38
2022-09-30,6.86,6.99,7.06,6.72,54155234,419523936.0,5.03,3.4,0.23,0.45
2022-10-03,6.81,7.01,7.07,6.81,25192583,195842378.0,3.72,0.29,0.02,0.21
2022-10-05,7.14,6.97,7.16,6.82,36744585,284345056.0,4.85,-0.57,-0.04,0.31
2022-10-06,6.98,6.86,7.02,6.84,16232747,124579844.0,2.58,-1.58,-0.11,0.14
2022-10-07,6.88,6.87,6.93,6.81,14498059,111126376.0,1.75,0.15,0.01,0.12
2022-10-10,6.72,6.81,6.88,6.65,18735939,141995263.0,3.35,-0.87,-0.06,0.16
2022-10-11,6.83,6.72,6.92,6.63,22639648,170068144.0,4.26,-1.32,-0.09,0.19
2022-10-12,6.72,6.8,6.87,6.57,31090695,234836542.0,4.46,1.19,0.08,0.26
2022-10-13,6.84,6.93,7.17,6.81,44692075,348351536.0,5.29,1.91,0.13,0.37
2022-10-14,7.0,7.23,7.45,7.0,48892584,394962832.0,6.49,4.33,0.3,0.41
2022-10-17,7.31,7.27,7.35,7.08,41059029,329615344.0,3.73,0.55,0.04,0.34
2022-10-18,7.21,7.63,7.65,7.19,42277875,349783472.0,6.33,4.95,0.36,0.35
2022-10-19,7.52,7.35,7.6,7.32,29933707,246522854.0,3.67,-3.67,-0.28,0.25
2022-10-20,7.25,7.52,7.59,7.11,51365371,422046560.0,6.53,2.31,0.17,0.43
2022-10-21,7.61,7.74,7.78,7.53,41106071,347885200.0,3.32,2.93,0.22,0.34
2022-10-24,7.62,7.47,7.81,7.35,33808114,279580464.0,5.94,-3.49,-0.27,0.28
2022-10-25,7.72,7.46,7.72,7.28,52556636,433675072.0,5.89,-0.13,-0.01,0.44
2022-10-26,7.48,7.9,8.0,7.39,76970746,666620064.0,8.18,5.9,0.44,0.65
2022-10-27,7.62,7.58,7.81,7.54,42281606,356469888.0,3.42,-4.05,-0.32,0.35
2022-10-28,7.55,7.42,7.71,7.31,58058515,480168096.0,5.28,-2.11,-0.16,0.49
2022-10-31,7.38,7.28,7.61,7.27,71454560,585253808.0,4.58,-1.89,-0.14,0.6
2022-11-01,7.65,8.01,8.15,7.39,80607070,699731904.0,10.44,10.03,0.73,0.68
2022-11-02,7.99,9.23,9.37,7.92,162663962,1560264288.0,18.1,15.23,1.22,1.36
2022-11-03,8.35,8.26,8.57,8.12,139253605,1283251504.0,4.88,-10.51,-0.97,1.17
2022-11-04,8.43,8.68,9.01,8.39,137816801,1317284800.0,7.51,5.08,0.42,1.15
2022-11-07,8.32,8.76,8.91,8.25,95245834,898789328.0,7.6,0.92,0.08,0.8
2022-11-08,8.79,8.7,8.81,8.46,63624563,598721696.0,4.0,-0.68,-0.06,0.53
2022-11-09,8.79,8.65,8.9,8.48,49084003,463424576.0,4.83,-0.57,-0.05,0.41
2022-11-10,8.66,8.56,8.72,8.46,32585509,304797040.0,3.01,-1.04,-0.09,0.27
2022-11-11,9.04,8.7,9.39,8.62,134903924,1304862656.0,9.0,1.64,0.14,1.13
2022-11-14,9.11,9.35,9.57,8.73,95648077,964288656.0,9.66,7.47,0.65,0.8
2022-11-15,9.37,9.39,9.57,9.21,45255478,459880496.0,3.85,0.43,0.04,0.38
2022-11-16,9.14,9.15,9.31,8.99,86256065,858597168.0,3.41,-2.56,-0.24,0.72
2022-11-17,9.11,9.04,9.27,8.91,52695979,519170752.0,3.93,-1.2,-0.11,0.44
2022-11-18,9.04,9.27,9.51,9.04,72502461,730773552.0,5.2,2.54,0.23,0.61
2022-11-21,9.1,9.25,9.31,8.96,39819246,397967376.0,3.78,-0.22,-0.02,0.33
2022-11-22,9.17,8.76,9.31,8.59,69135501,664923904.0,7.78,-5.3,-0.49,0.58
2022-11-23,8.79,8.78,8.91,8.44,51149115,486038752.0,5.37,0.23,0.02,0.43
2022-11-24,8.9,9.0,9.11,8.81,31979379,313180032.0,3.42,2.51,0.22,0.27
2022-11-25,9.12,8.83,9.12,8.73,29868813,288103520.0,4.33,-1.89,-0.17,0.25
2022-11-28,8.59,8.86,8.91,8.36,36907363,350096224.0,6.23,0.34,0.03,0.31
2022-11-29,8.96,9.0,9.12,8.78,51260583,498805504.0,3.84,1.58,0.14,0.43
2022-11-30,8.91,9.2,9.25,8.77,91833431,904997728.0,5.33,2.22,0.2,0.77
2022-12-01,9.21,8.39,9.27,7.97,192277259,1772368512.0,14.13,-8.8,-0.81,1.61
2022-12-02,8.44,8.3,8.76,8.25,115050762,1057578608.0,6.08,-1.07,-0.09,0.96
2022-12-05,8.5,8.69,8.72,8.31,113259029,1050337984.0,4.94,4.7,0.39,0.95
2022-12-06,8.51,7.87,8.73,7.77,167194111,1470129280.0,11.05,-9.44,-0.82,1.4
2022-12-07,7.84,7.79,8.14,7.78,99642251,868701744.0,4.57,-1.02,-0.08,0.83
2022-12-08,8.1,7.71,8.11,7.61,91303686,778866608.0,6.42,-1.03,-0.08,0.77
2022-12-09,7.69,7.53,7.72,7.34,183910552,1521916160.0,4.93,-2.33,-0.18,1.54
2022-12-12,7.53,7.78,7.84,7.12,84498078,721885728.0,9.56,3.32,0.25,0.71
2022-12-13,7.79,7.41,7.79,7.38,124776660,1031767408.0,5.27,-4.76,-0.37,1.05
2022-12-14,7.59,7.94,7.95,7.55,127840954,1097376432.0,5.4,7.15,0.53,1.07
2022-12-15,7.87,7.78,7.93,7.73,51489474,443685440.0,2.52,-2.02,-0.16,0.43
2022-12-16,7.77,7.81,7.82,7.56,47929800,409053728.0,3.34,0.39,0.03,0.4
2022-12-19,7.68,7.46,7.79,7.4,57187756,473817856.0,4.99,-4.48,-0.35,0.48
2022-12-20,7.34,7.49,7.55,7.33,32063557,264461231.0,2.95,0.4,0.03,0.27
2022-12-21,7.44,7.48,7.69,7.42,18767628,155541754.0,3.6,-0.13,-0.01,0.16
2022-12-22,7.66,7.5,7.66,7.39,27293730,226522480.0,3.61,0.27,0.02,0.23
2022-12-23,7.39,7.56,7.6,7.39,28428274,236680142.0,2.8,0.8,0.06,0.24
2022-12-28,7.55,7.61,7.75,7.47,37199244,313560208.0,3.7,0.66,0.05,0.31
2022-12-29,7.47,7.66,7.75,7.47,32289097,272394112.0,3.68,0.66,0.05,0.27
2022-12-30,7.74,7.41,7.74,7.37,59764280,494511472.0,4.83,-3.26,-0.25,0.5
2023-01-03,7.36,7.53,7.58,7.31,39001065,322941280.0,3.64,1.62,0.12,0.33
2023-01-04,7.54,7.8,7.83,7.54,57047735,485387520.0,3.85,3.59,0.27,0.48
2023-01-05,7.94,7.84,7.94,7.72,61919034,533527888.0,2.82,0.51,0.04,0.52
2023-01-06,7.93,7.93,8.02,7.84,59836738,520912448.0,2.3,1.15,0.09,0.5
2023-01-09,8.09,7.83,8.32,7.82,94566386,833169792.0,6.31,-1.26,-0.1,0.79
2023-01-10,7.86,7.86,7.93,7.63,60496042,518170208.0,3.83,0.38,0.03,0.51
2023-01-11,7.86,8.24,8.29,7.84,68336660,611449264.0,5.73,4.83,0.38,0.57
2023-01-12,8.28,8.38,8.58,8.24,103777164,952408656.0,4.13,1.7,0.14,0.87
2023-01-13,8.42,8.38,8.54,8.34,48711503,448143808.0,2.39,0.0,0.0,0.41
2023-01-16,8.42,8.49,8.73,8.27,58782769,548350320.0,5.49,1.31,0.11,0.49
2023-01-17,8.41,8.36,8.49,8.32,41083465,377023408.0,2.0,-1.53,-0.13,0.34
2023-01-18,8.32,8.29,8.37,8.14,50582158,457909664.0,2.75,-0.84,-0.07,0.42
2023-01-19,8.15,8.37,8.47,8.15,20223511,184413449.0,3.86,0.97,0.08,0.17
2023-01-20,8.28,8.56,8.56,8.28,22399345,207942481.0,3.35,2.27,0.19,0.19
2023-01-26,8.74,8.58,8.77,8.43,45600552,425644368.0,3.97,0.23,0.02,0.38
2023-01-27,8.48,8.62,8.66,8.48,14720350,138006166.0,2.1,0.47,0.04,0.12
2023-01-30,8.63,8.49,8.66,8.42,54486525,506808448.0,2.78,-1.51,-0.13,0.46
2023-01-31,8.58,8.15,8.67,8.05,58726755,529886464.0,7.3,-4.0,-0.34,0.49
2023-02-01,8.11,8.23,8.31,8.01,42080615,378973520.0,3.68,0.98,0.08,0.35
2023-02-02,8.29,8.35,8.56,8.28,57827837,533209072.0,3.4,1.46,0.12,0.48
2023-02-03,8.37,8.36,8.53,8.24,27892817,254936321.0,3.47,0.12,0.01,0.23
2023-02-06,8.22,8.0,8.29,7.91,32042890,282570720.0,4.55,-4.31,-0.36,0.27
2023-02-07,8.08,7.96,8.15,7.9,31881942,279563504.0,3.13,-0.5,-0.04,0.27
2023-02-08,7.94,8.14,8.18,7.92,24186797,214793278.0,3.27,2.26,0.18,0.2
2023-02-09,7.99,8.15,8.2,7.99,19494982,174218993.0,2.58,0.12,0.01,0.16
2023-02-10,8.15,8.03,8.2,7.98,13700474,121103351.0,2.7,-1.47,-0.12,0.11
2023-02-13,7.99,8.05,8.19,7.96,26248092,231857150.0,2.86,0.25,0.02,0.22
2023-02-14,8.08,8.09,8.17,7.92,23545306,208146461.0,3.11,0.5,0.04,0.2
2023-02-15,8.08,7.94,8.15,7.86,25596186,222959676.0,3.58,-1.85,-0.15,0.21
2023-02-16,8.02,7.96,8.12,7.9,32410441,285108720.0,2.77,0.25,0.02,0.27
2023-02-17,7.96,7.96,8.11,7.95,21982564,193283197.0,2.01,0.0,0.0,0.18
2023-02-20,8.0,7.94,8.08,7.82,22154891,192968951.0,3.27,-0.25,-0.02,0.19
2023-02-21,8.0,7.9,8.07,7.86,26982080,235469781.0,2.64,-0.5,-0.04,0.23
2023-02-22,7.93,7.77,7.96,7.74,22631434,194837102.0,2.78,-1.65,-0.13,0.19
2023-02-23,7.77,7.99,8.14,7.76,44817648,392069920.0,4.89,2.83,0.22,0.38
2023-02-24,7.99,8.04,8.11,7.87,36188037,318374640.0,3.0,0.63,0.05,0.3
2023-02-27,8.04,7.83,8.04,7.72,27315855,235466111.0,3.98,-2.61,-0.21,0.23
2023-02-28,7.89,7.64,7.9,7.64,63633297,540322528.0,3.32,-2.43,-0.19,0.53
2023-03-01,7.64,7.79,7.81,7.59,52549129,445846592.0,2.88,1.96,0.15,0.44
2023-03-02,7.71,7.94,8.01,7.7,37271204,323691472.0,3.98,1.93,0.15,0.31
2023-03-03,7.96,7.97,8.02,7.87,18876336,165052255.0,1.89,0.38,0.03,0.16
2023-03-06,7.87,7.97,8.03,7.86,16646779,145674077.0,2.13,0.0,0.0,0.14
2023-03-07,7.96,7.88,8.1,7.8,40136022,350270752.0,3.76,-1.13,-0.09,0.34
2023-03-08,7.76,7.34,7.77,7.32,50147656,412259952.0,5.71,-6.85,-0.54,0.42
2023-03-09,7.32,7.19,7.36,7.15,29602259,237396258.0,2.86,-2.04,-0.15,0.25
2023-03-10,7.09,7.05,7.19,6.99,30729616,241490634.0,2.78,-1.95,-0.14,0.26
2023-03-13,7.05,7.03,7.11,6.97,25825345,201910861.0,1.99,-0.28,-0.02,0.22
2023-03-14,6.98,6.95,7.15,6.85,22471966,174965918.0,4.27,-1.14,-0.08,0.19
2023-03-15,6.96,7.1,7.23,6.96,30112006,238364853.0,3.88,2.16,0.15,0.25
2023-03-16,7.16,7.09,7.19,7.02,33814620,266641119.0,2.39,-0.14,-0.01,0.28
2023-03-17,7.24,7.19,7.28,7.08,36532480,291472704.0,2.82,1.41,0.1,0.31
2023-03-20,7.09,6.96,7.15,6.81,37583256,289119184.0,4.73,-3.2,-0.23,0.31
2023-03-21,6.93,7.36,7.46,6.93,43361533,352435008.0,7.61,5.75,0.4,0.36
2023-03-22,7.35,7.56,7.99,7.35,74335770,623593856.0,8.7,2.72,0.2,0.62
2023-03-23,7.49,6.95,7.49,6.78,121225262,935014816.0,9.39,-8.07,-0.61,1.02
2023-03-24,6.91,6.85,7.06,6.72,83402742,640040928.0,4.89,-1.44,-0.1,0.7
2023-03-27,6.85,6.9,6.98,6.73,53854712,412376640.0,3.65,0.73,0.05,0.45
2023-03-28,6.95,6.81,6.97,6.76,36488112,277790112.0,3.04,-1.3,-0.09,0.31
2023-03-29,6.81,6.75,6.89,6.61,56249946,422158032.0,4.11,-0.88,-0.06,0.47
