每股指标,摊薄每股收益_最新股数,0.844928,0.571498,0.289846,0.858859,0.731099,0.5084,0.217305,0.752782,0.625822,0.426371,0.170371,0.651974,0.526337,0.364685,0.154695,0.542361,0.461552,0.300711,0.11185,0.412815,0.292399,0.068451,-0.073272,0.225494,0.141963,0.047158,-0.028073,0.260443,0.173296,0.040479,-0.022142,0.285665,0.171284,0.039244,-0.022989,0.355187,0.180274,0.092146,0.011941,0.413013,0.176583,0.091872,0.011615,0.409008,0.207254,0.119226,0.010864,0.444683,0.215445,0.125367,0.017473,0.353593,0.150181,0.084762,0.011037,0.26004,0.111056,0.064914,0.020334,0.184189,0.084773,0.044841,0.015247,0.152574,0.150107,0.12428
每股指标,摊薄每股净资产_期末股数,5.675715,5.384117,5.794907,5.489629,5.29719,5.05624,5.326254,5.083298,5.013972,4.805444,5.153424,4.974262,4.830101,4.654725,4.929471,4.760896,4.668179,4.482988,5.248425,5.112582,4.968446,4.670789,4.709883,4.81754,4.733012,4.685347,4.7938,4.885086,4.856476,4.720144,4.833455,4.856146,4.738453,4.602848,4.710092,4.733019,4.55305,4.462574,4.539876,4.527524,8.570272,8.396374,8.481969,8.458116,8.044898,7.815247,7.864933,7.839408,7.30611,7.118264,7.138202,7.093426,6.77976,6.636602,6.712031,6.668038,6.341979,6.142132,6.247496,6.207164,,1.909859,,1.989129,1.716579,1.476086
每股指标,调整每股净资产_期末股数,5.054366,4.78413,5.242456,4.942055,4.760531,4.523552,4.808973,4.571567,4.500753,4.314334,4.7102,4.530445,4.36363,4.182136,4.458221,4.291465,4.204221,3.99757,4.774686,4.624585,4.44703,4.125103,4.153513,4.254461,4.128046,4.074215,4.179865,4.264126,4.148587,4.013851,4.138184,4.167702,4.047211,3.926967,4.070342,4.103717,3.914345,3.826543,3.911223,3.899576,7.253999,7.100467,7.191616,7.230024,6.772199,6.558999,6.650641,6.616052,5.99707,5.897847,5.9294,5.877054,5.722553,5.693127,6.370666,6.343736,6.056771,5.870761,5.997455,5.955092,,1.600279,,1.72593,1.412728,1.241354
每股指标,每股净资产_最新股数,5.676291,5.384663,5.796663,5.491293,5.298954,5.05043,5.320293,5.077609,4.893545,4.690026,5.029648,4.854789,4.714091,4.542928,4.811074,4.646549,4.556058,4.375315,5.122368,4.989787,4.849113,4.558606,4.596761,4.701832,4.619334,4.572813,4.678662,4.767755,4.739832,4.606775,4.717365,4.73951,4.624645,4.492296,4.596964,4.61934,4.443695,4.355391,4.430837,4.418782,4.182215,4.097354,4.139124,4.127484,3.925837,3.813854,3.838101,3.825645,3.565394,3.473725,3.483455,3.461604,3.309096,3.239223,3.276039,3.254566,3.095422,2.954164,3.004841,2.985443,,0.730615,,0.76094,0.656676,0.564676
每股指标,每股经营现金流,0.513399,-0.000566,0.223794,1.504827,0.688383,0.072804,0.102577,1.481125,0.468712,0.054723,-0.07686,0.873041,0.21939,-0.15924,-0.065908,0.821729,0.456502,0.078093,0.217902,1.211832,0.598348,0.279669,0.130323,1.058505,0.200526,0.173817,0.310636,0.638477,0.039447,-0.124979,-0.057811,0.505978,0.047111,-0.195927,-0.219318,0.186026,-0.319742,-0.333215,-0.159999,0.088437,-0.828037,-0.561622,-0.213977,0.027575,-0.688593,-0.667559,-0.50985,-0.152584,-0.730265,-0.710424,-0.542858,0.029264,-1.045182,-0.74253,-0.505933,-0.127857,-0.894687,-0.717344,-0.561932,0.544248,,-0.279753,,0.600932,0.090104,0.218529
每股指标,每股现金流量净额,-0.814352,-1.262188,-0.59332,0.439742,-0.040205,-0.584703,-0.100796,0.90102,-0.334997,-0.67915,-0.349473,0.239636,-0.382766,-0.748084,-0.083398,-0.220742,-0.552495,-0.920012,0.087769,1.25948,0.401174,0.13467,0.09233,0.735042,-0.105982,-0.074523,0.270238,0.196432,-0.159463,-0.161712,-0.094314,-0.002876,-0.150459,0.091905,-0.025196,-0.129337,0.057784,-0.261606,-0.308543,0.068466,-0.480933,-0.210509,-0.150861,-0.241071,-0.702064,-0.742137,-0.511872,-0.196338,-0.934411,-0.782274,-0.670975,-1.62954,-2.630245,-2.60203,-1.434663,0.07854,-1.521772,-1.011819,-1.536184,2.600007,,-0.287505,,0.177707,-0.059575,0.016154
每股指标,每股企业自由现金流量,,0.665496,,0.554051,,0.595972,,0.581142,,0.637964,,0.509726,,0.527717,,0.971047,,0.97063,,-0.03639,,0.160181,,0.248983,,0.246807,,0.14378,,0.235343,,0.218105,,0.194074,,0.294264,,0.185578,,0.335062,,0.526936,,0.195402,,0.15825,,0.404171,,0.276209,,0.990146,,0.412696,,-0.005747,,0.236771,,-4.058898,,0.340484,,0.118825,0.415397,-0.607337
每股指标,每股股东自由现金流量,,0.665496,,0.554051,,0.595972,,0.581142,,0.637964,,0.509726,,0.527717,,0.971047,,0.97063,,-0.03639,,0.160181,,0.101412,,0.099237,,-0.022236,,0.321425,,0.121528,,0.771884,,0.504214,,0.480841,,0.300887,,1.216063,,0.539295,,0.465681,,0.305793,,0.229479,,1.211496,,0.486467,,-0.88816,,-0.658698,,-4.020721,,0.562547,,-0.013965,0.662724,-0.613612
每股指标,每股未分配利润,2.239503,1.966101,2.403872,2.114113,1.986293,1.766285,2.074749,1.8572,1.838651,1.634291,1.986991,1.812427,1.732022,1.566391,1.851234,1.692731,1.637657,1.472858,2.259349,2.144746,2.050021,1.820561,1.846402,1.921477,1.866384,1.769247,1.866298,1.895063,1.828007,1.691922,1.805759,1.828446,1.736046,1.600757,1.714992,1.738547,1.599275,1.508978,1.586799,1.574564,2.740598,2.567005,2.652541,2.628739,2.291296,2.110862,2.163809,2.141546,1.746154,1.56157,1.590477,1.55467,1.206936,1.072905,1.171855,1.149241,0.891324,0.808578,0.913943,0.873611,,0.762424,,0.678057,0.478041,0.340602
每股指标,每股资本公积金,2.041079,2.027569,2.014725,1.99893,1.982255,1.95087,1.926029,1.900955,1.732406,1.727998,1.723275,1.718552,1.703526,1.693844,1.683808,1.673772,1.663736,1.643409,1.622188,1.600966,1.579745,1.73269,1.732131,1.731572,1.731013,1.730453,1.729894,1.743174,1.742619,1.742389,1.741983,1.741424,1.740864,1.740305,1.733233,1.732673,1.732114,1.731928,1.731599,1.731446,4.462892,4.462892,4.462892,4.462892,4.463092,4.413881,4.41062,4.407359,4.34381,4.340549,4.33158,4.322611,4.425947,4.416874,4.393353,4.371974,4.351354,4.232783,4.232783,4.232783,,0.04881,,0.122415,0.090416,0.022693
