常用指标,每股净资产,7.992894,7.663419,7.656061,7.469134,7.454872,7.153699,7.427532,7.193715,6.907779,6.558444,6.490405,6.089285,5.774234,5.382107,5.350886,5.257769,5.099789,4.924068,4.964218,4.81695,4.700693,4.525026,4.531915,4.496523,4.348121,4.164542,4.228212,4.153095,4.053021,3.92142,3.92221,3.843886,3.595352,3.506488,4.538632,4.424382,4.175224,3.999527,6.027051,5.860631,5.562274,5.357045,5.34473,5.229939,5.019166,4.901171,6.774216,6.644515,6.381522,6.270011,6.298642,6.210318,6.057583,5.95969,10.866726,10.682144,10.435084,10.280074,10.421595,10.251798,3.131703,2.932759,,2.513608,,1.761636,1.337712
常用指标,每股现金流,0.847607,0.235007,-0.225684,0.84378,0.28648,-0.062559,-0.086336,0.878216,1.11721,1.623438,1.058789,1.475036,0.677573,-0.078068,-0.322803,0.773359,0.389356,0.180883,0.058809,0.642829,0.10704,-0.156554,-0.149484,1.689001,1.075365,0.54715,0.389442,-0.153997,-0.523332,-0.694659,-0.41457,0.678154,0.05082,-0.05114,-0.075301,0.265923,-0.246428,-0.389272,-0.370559,0.795074,0.102684,-0.16236,-0.07317,0.462122,-0.127678,-0.442848,-0.589859,0.524983,0.027162,-0.09337,-0.181155,0.266157,-0.203268,-0.470612,-0.674851,-0.084487,-1.20769,-1.013648,-0.60445,0.392908,-0.579504,-0.487148,,0.853694,,0.972059,0.303834
常用指标,净资产收益率(ROE),9.89,5.74,2.52,9.24,8.31,5.0,2.89,21.89,18.2,13.31,6.38,19.94,13.87,6.93,1.76,12.72,9.71,6.22,3.01,11.26,8.7,4.93,0.81,12.82,9.32,4.97,1.79,9.89,9.34,6.56,1.85,17.72,12.07,7.38,2.55,16.07,10.26,6.37,2.77,14.28,8.67,5.07,2.19,10.48,6.44,4.26,1.72,9.48,5.69,3.33,1.41,7.3,4.82,3.2,1.71,7.01,4.68,3.15,1.64,30.95,,15.39,,35.79,,33.99,34.8
常用指标,总资产报酬率(ROA),7.378881,4.396602,1.904676,6.91719,5.945231,3.709302,2.176613,15.516125,12.991572,9.396623,4.626321,14.300207,10.277028,5.110089,1.32823,9.147691,7.698138,5.054739,2.496341,8.244219,6.866253,3.977644,0.695008,9.453492,7.263155,4.089441,1.442655,7.049986,6.909727,4.745654,1.826455,12.40771,9.464589,5.743877,2.025097,12.538465,8.351473,5.636846,2.340112,11.466934,6.985782,4.530722,1.706141,8.324732,5.609238,3.683817,1.372204,8.228694,5.333548,3.24669,1.158732,6.726405,3.605869,2.317157,1.300172,6.438049,3.673828,2.865742,1.23046,9.285095,12.834639,8.887328,,17.03189,,16.186921,13.047117
常用指标,毛利率,28.565045,28.992263,29.37028,29.430463,31.692338,32.006873,33.359976,32.893916,32.956463,32.870779,32.030481,31.7938,30.81622,30.453751,29.326377,31.307255,33.810395,33.398282,34.950149,36.874343,36.808316,36.654403,35.459986,35.868687,35.492792,34.614256,33.865795,29.739692,30.866013,32.145244,33.030409,32.843882,33.770518,34.141866,33.718466,36.806198,36.822135,35.8148,34.018273,33.993058,32.00022,31.293907,31.377774,30.433686,31.008072,31.586331,32.827155,32.110136,31.82868,31.007564,30.586631,29.885529,28.593393,28.529369,26.961243,25.302019,24.355446,23.671875,23.760343,29.687516,31.118283,31.14564,27.879429,27.973368,29.001502,23.025401,19.063488
常用指标,销售净利率,12.411543,11.877385,11.768788,9.493083,12.126443,11.367002,14.918873,16.015618,17.602396,18.436926,17.356092,15.49821,16.700727,14.467341,9.747058,13.27092,15.159981,14.958657,18.171938,12.553126,14.88951,14.952523,8.462938,12.32467,14.056442,12.385414,11.26402,8.529991,12.393045,13.312003,9.640128,13.608615,14.384214,13.713866,12.689459,17.146798,16.102263,15.40424,14.44978,15.101386,13.778638,12.729375,11.99982,10.906421,10.187956,10.387111,9.052078,11.070776,11.125125,10.573232,9.571071,9.809835,9.778855,9.885124,9.51707,9.001378,8.836112,8.614589,8.985257,11.658179,12.892355,13.52444,11.025235,11.58229,12.5818,7.625918,7.884328
常用指标,期间费用率,12.96196,13.671964,14.6512,15.064493,15.820549,15.388251,16.128957,12.423434,11.075641,9.916236,10.842788,12.721683,11.066268,13.592942,18.001669,17.246727,18.679152,18.641595,21.500847,21.752902,20.539161,21.555311,33.453935,19.965962,17.969821,19.005298,23.78319,16.187603,15.745268,17.265153,27.080506,16.304353,16.809985,17.235109,20.451408,16.877558,16.802338,15.978935,17.28486,16.965115,16.308641,17.172288,17.223438,17.511296,18.199581,18.648941,20.48528,19.406237,18.809441,18.424348,18.968882,17.978005,16.80935,16.670198,14.43288,14.540798,13.869975,13.533054,12.952839,15.97033,16.251253,15.41296,14.568272,14.8564,14.314915,14.052488,10.362271
常用指标,资产负债率,35.046186,34.118907,34.86773,38.319787,35.062386,34.284513,33.721535,37.378474,39.896023,44.98646,45.225414,41.91915,39.068775,37.087054,36.695788,37.322353,34.134702,33.630674,31.212482,31.957348,31.201755,30.460113,32.325038,35.288465,35.800157,34.043124,33.39706,31.52827,35.415099,37.659118,35.448014,40.542698,36.985364,30.647212,28.602763,29.243546,23.199422,24.229056,25.683728,30.040714,24.528461,20.952855,23.86124,27.334764,25.44696,22.646666,23.31818,29.771181,25.507654,19.538498,17.437487,20.862852,14.744537,13.135978,12.872255,17.274316,15.604748,16.898254,16.202315,19.781911,45.721701,45.122979,,54.948062,,57.794756,62.459863
每股指标,基本每股收益,0.77,0.44,0.19,0.68,0.61,0.38,0.21,1.45,1.19,0.86,0.4,1.13,0.77,0.37,0.09,0.64,0.48,0.31,0.15,0.52,0.4,0.23,0.04,0.55,0.4,0.21,0.08,0.4,0.38,0.26,0.07,0.64,0.43,0.26,0.09,0.51,0.42,0.2,0.11,0.53,0.32,0.18,0.12,0.52,0.31,0.21,0.08,0.44,0.26,0.15,0.06,0.44,0.29,0.19,0.1,0.41,0.27,0.18,0.17,0.92,0.62,0.42,,0.77,,0.52,0.41
每股指标,稀释每股收益,0.77,0.44,0.19,0.68,0.61,0.38,0.21,1.45,1.18,0.86,0.4,1.13,0.77,0.37,0.09,0.64,0.48,0.31,0.15,0.52,0.4,0.23,0.04,0.55,0.4,0.21,0.08,0.4,0.38,0.26,0.07,0.64,0.43,0.26,0.09,0.51,0.42,0.2,0.11,0.52,0.31,0.18,0.12,0.52,0.31,0.21,0.08,0.44,0.26,0.15,0.06,0.44,0.29,0.19,0.1,0.41,0.27,0.18,0.17,0.92,0.62,0.42,,0.77,,0.52,0.41
每股指标,摊薄每股收益_最新股数,0.765726,0.438574,0.190739,0.677065,0.612923,0.376481,0.212982,1.452161,1.188159,0.860422,0.401198,1.127531,0.767091,0.374338,0.09322,0.64099,0.482936,0.307158,0.147331,0.520593,0.401688,0.225914,0.035363,0.550809,0.395156,0.211562,0.075236,0.39519,0.381168,0.264248,0.072753,0.637965,0.423361,0.255449,0.087292,0.508151,0.317755,0.195337,0.083888,0.400903,0.239156,0.137297,0.058553,0.262026,0.159761,0.104957,0.04197,0.217584,0.127959,0.074576,0.031418,0.157275,0.103004,0.068202,0.036458,0.144513,0.095714,0.06484,0.033537,0.135958,0.091298,0.061912,0.024756,0.105525,0.074506,0.071989,0.056663
每股指标,摊薄每股净资产_期末股数,7.992894,7.663419,7.656061,7.469134,7.454872,7.153699,7.427532,7.193715,6.907779,6.558444,6.490405,6.089285,5.774234,5.382107,5.350886,5.257769,5.099789,4.924068,4.964218,4.81695,4.700693,4.525026,4.531915,4.496523,4.348121,4.164542,4.228212,4.153095,4.053021,3.92142,3.92221,3.843886,3.595352,3.506488,4.538632,4.424382,4.175224,3.999527,6.027051,5.860631,5.562274,5.357045,5.34473,5.229939,5.019166,4.901171,6.774216,6.644515,6.381522,6.270011,6.298642,6.210318,6.057583,5.95969,10.866726,10.682144,10.435084,10.280074,10.421595,10.251798,3.131703,2.932759,,2.513608,,1.761636,1.337712
每股指标,调整每股净资产_期末股数,7.327066,6.994346,6.987209,6.786862,6.75772,6.456009,6.747132,6.499564,6.275693,5.933832,5.863542,5.461093,5.165254,4.791532,4.744498,4.688461,4.568956,4.505176,4.532289,4.396034,4.401592,4.233474,4.300752,4.264319,4.130794,3.950187,4.016548,3.940615,3.862989,3.730294,3.76962,3.693103,3.467989,3.380644,4.380815,4.280124,4.031379,3.854717,5.806624,5.63925,5.348049,5.150463,5.143942,5.027007,4.815163,4.693202,6.497153,6.358258,6.111899,6.000273,6.034982,5.941143,5.804272,5.701995,10.422977,10.226182,9.985904,9.840301,9.991153,9.819743,2.565998,2.363537,,1.945204,,1.141509,0.748498
每股指标,每股净资产_最新股数,7.992894,7.663419,7.656061,7.469134,7.454872,7.209948,7.486866,7.25118,6.964123,6.611939,6.492861,6.091589,5.776419,5.384143,5.35291,5.259759,5.101718,4.925931,4.966096,4.818773,4.702472,4.526738,4.53363,4.498224,4.349766,4.166118,4.229812,4.154666,4.093255,3.964032,3.968381,3.889135,3.637675,3.48657,3.471423,3.384038,3.193466,3.059637,3.073794,2.98892,2.836758,2.734318,2.728032,2.669441,2.561859,2.502057,2.470178,2.422884,2.326985,2.229193,2.239372,2.20797,2.153668,2.118864,2.146375,2.109917,2.061118,2.0305,2.058453,2.024915,0.462581,0.433195,,0.371283,,0.242055,0.183806
每股指标,每股经营现金流,0.847607,0.235007,-0.225684,0.84378,0.28648,-0.062559,-0.086336,0.878216,1.11721,1.623438,1.058789,1.475036,0.677573,-0.078068,-0.322803,0.773359,0.389356,0.180883,0.058809,0.642829,0.10704,-0.156554,-0.149484,1.689001,1.075365,0.54715,0.389442,-0.153997,-0.523332,-0.694659,-0.41457,0.678154,0.05082,-0.05114,-0.075301,0.265923,-0.246428,-0.389272,-0.370559,0.795074,0.102684,-0.16236,-0.07317,0.462122,-0.127678,-0.442848,-0.589859,0.524983,0.027162,-0.09337,-0.181155,0.266157,-0.203268,-0.470612,-0.674851,-0.084487,-1.20769,-1.013648,-0.60445,0.392908,-0.579504,-0.487148,,0.853694,,0.972059,0.303834
每股指标,每股现金流量净额,0.404174,0.333413,0.197237,-1.861968,-1.880383,-1.838681,-0.288035,-0.535459,0.193054,0.3624,0.367595,2.151241,0.625257,0.468931,0.137344,-0.272436,-0.17349,-0.047765,-0.250397,-0.290814,-0.387875,-0.298177,0.06822,0.179892,0.0906,-0.167205,0.017638,0.014068,-0.008073,-0.099782,0.053857,0.251002,0.519946,0.112004,0.167995,0.500047,0.129771,-0.132035,0.493074,0.104665,-0.04536,-0.006169,-0.002711,-0.22289,-0.137394,-0.384666,-0.479075,-2.188573,-2.446525,-2.549605,-0.327284,-0.542496,-0.854634,-0.92128,-0.941916,-1.297233,-2.248565,-1.789411,-0.884278,7.677621,-0.63026,-0.376901,,0.60586,,0.208211,-0.049715
每股指标,每股企业自由现金流量,,0.213589,,1.454349,,1.788338,,0.927232,,0.624995,,0.491536,,0.238188,,0.431178,,0.327932,,0.301729,,0.255027,,0.20259,,0.204114,,0.373864,,0.284142,,0.156017,,0.135464,,0.031241,,0.284799,,0.112885,,-0.188594,,-0.071466,,0.186245,,-0.213699,,0.142503,,0.104233,,0.039411,,0.109536,,0.229106,,-7.871624,,-0.122885,,0.187898,,0.085328,-0.116707
每股指标,每股股东自由现金流量,,-0.258736,,1.735342,,1.671964,,1.009021,,0.566385,,0.540346,,0.286998,,0.434245,,0.330999,,0.353236,,0.306534,,0.20259,,0.204114,,0.373864,,0.284142,,0.156017,,0.135464,,0.031241,,0.284799,,0.112885,,-0.188594,,-0.071466,,0.186245,,-0.213699,,0.142503,,0.104233,,0.039411,,-0.064376,,0.055193,,-7.882904,,0.094589,,0.277903,,0.00479,0.119607
每股指标,每股未分配利润,5.549218,5.222067,5.204231,5.013492,4.951783,4.678554,4.962202,4.750908,4.578901,4.253816,4.177697,3.776618,3.494256,3.101652,3.070546,2.97736,2.872477,2.696766,2.736924,2.589648,2.521495,2.345787,2.352893,2.317543,2.258344,2.07482,2.138545,2.063337,2.041444,1.923884,1.932895,1.860988,1.687805,1.548559,1.993272,1.879144,1.683329,1.523221,2.316305,2.151817,1.912885,1.711767,1.703486,1.592776,1.431698,1.324101,1.781005,1.665906,1.483273,1.371138,1.399748,1.311377,1.190286,1.092401,2.105605,1.921024,1.721693,1.565382,1.706903,1.537107,1.841991,1.643047,,1.223896,,0.593181,0.211443
每股指标,每股资本公积金,0.919909,0.919909,0.919909,0.919909,0.962885,1.117744,1.1025,1.080522,1.060825,1.03625,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.864325,0.916001,0.908994,0.907446,0.901009,0.864567,0.784751,1.320176,1.320176,1.320176,1.318853,2.476378,2.474475,2.47026,2.466232,2.462194,2.458156,2.44769,2.437245,3.797512,3.78288,3.765613,3.762835,3.762835,3.762835,3.762835,3.762835,7.573103,7.573103,7.573103,7.574404,7.574404,7.574404,0.191027,0.191027,,0.191027,,0.107854,0.107854
每股指标,每股盈余公积金,0.588813,0.588813,0.588813,0.588813,0.588813,0.584219,0.584147,0.584147,0.493397,0.493397,0.497244,0.497244,0.419301,0.419301,0.419301,0.419301,0.36619,0.36619,0.36619,0.36619,0.318082,0.318082,0.317822,0.317822,0.225306,0.225306,0.225306,0.225306,0.209421,0.209226,0.209039,0.209039,0.170115,0.173101,0.225031,0.225031,0.171698,0.171667,0.2575,0.2575,0.17928,0.179134,0.179134,0.179134,0.139857,0.139833,0.195766,0.195766,0.132613,0.136012,0.136012,0.136012,0.104453,0.104453,0.188016,0.188016,0.140286,0.140286,0.140286,0.140286,0.098684,0.098684,,0.098684,,0.0606,0.018415
每股指标,每股留存收益,6.138032,5.81088,5.793044,5.602305,5.540596,5.262774,5.546349,5.335055,5.072299,4.747213,4.674942,4.273862,3.913558,3.520954,3.489847,3.396662,3.238668,3.062957,3.103114,2.955839,2.839578,2.66387,2.670716,2.635366,2.483651,2.300127,2.363852,2.288644,2.250865,2.133111,2.141935,2.070028,1.857921,1.72166,2.218304,2.104176,1.855027,1.694888,2.573806,2.409317,2.092166,1.890902,1.882621,1.771911,1.571555,1.463935,1.976772,1.861673,1.615886,1.50715,1.53576,1.44739,1.29474,1.196855,2.293622,2.10904,1.86198,1.705669,1.84719,1.677393,1.940675,1.741732,,1.32258,,0.653782,0.229858
每股指标,每股营业收入,6.198009,3.714737,1.620388,7.143248,5.00106,3.223353,1.416165,9.268694,6.931092,4.808603,2.408347,7.55554,4.703491,2.611514,0.962448,4.817481,3.172274,2.043559,0.812276,4.159271,2.701887,1.511547,0.415055,4.481402,2.818368,1.714245,0.674039,4.660727,3.061354,1.969933,0.748848,4.633702,2.901953,1.856832,0.893758,3.930744,2.612621,1.679932,1.150262,5.140804,3.336507,2.098973,0.927454,4.670213,3.06756,1.963507,1.239337,5.51875,3.272892,2.063759,0.882396,4.51418,2.901255,1.877926,1.843846,8.152095,5.542543,3.707119,1.825056,5.830958,4.748807,3.086667,,6.168135,,6.870301,5.290822
每股指标,每股营业总收入,6.198009,3.714737,1.620388,7.143248,5.00106,3.223353,1.416165,9.268694,6.931092,4.808603,2.408347,7.55554,4.703491,2.611514,0.962448,4.817481,3.172274,2.043559,0.812276,4.159271,2.701887,1.511547,0.415055,4.481402,2.818368,1.714245,0.674039,4.660727,3.061354,1.969933,0.748848,4.633702,2.901953,1.856832,0.893758,3.930744,2.612621,1.679932,1.150262,5.140804,3.336507,2.098973,0.927454,4.670213,3.06756,1.963507,1.239337,5.51875,3.272892,2.063759,0.882396,4.51418,2.901255,1.877926,1.843846,8.152095,5.542543,3.707119,1.825056,5.830958,4.748807,3.086667,,6.168135,,6.870301,5.290822
每股指标,每股息税前利润,0.91758,0.531826,0.231546,0.835659,0.698839,0.423477,0.252066,1.73213,1.450946,1.070586,0.526637,1.371324,0.931157,0.438721,0.113318,0.713412,0.575608,0.367103,0.17891,0.579719,0.474297,0.268268,0.047532,0.61667,0.467379,0.253792,0.089777,0.445307,0.441564,0.303447,0.114765,0.699075,0.497208,0.286977,0.129353,0.75268,0.479548,0.310496,0.195787,0.906493,0.5164,0.321451,0.123182,0.590018,0.384575,0.245147,0.127596,0.715723,0.439769,0.258143,0.091076,0.513516,0.261599,0.165249,0.167708,0.834748,0.466259,0.362633,0.156126,0.788033,0.731737,0.488095,,0.805789,,0.626223,0.464923
盈利能力,净资产收益率(ROE),9.89,5.74,2.52,9.24,8.31,5.0,2.89,21.89,18.2,13.31,6.38,19.94,13.87,6.93,1.76,12.72,9.71,6.22,3.01,11.26,8.7,4.93,0.81,12.82,9.32,4.97,1.79,9.89,9.34,6.56,1.85,17.72,12.07,7.38,2.55,16.07,10.26,6.37,2.77,14.28,8.67,5.07,2.19,10.48,6.44,4.26,1.72,9.48,5.69,3.33,1.41,7.3,4.82,3.2,1.71,7.01,4.68,3.15,1.64,30.95,,15.39,,35.79,,33.99,34.8
盈利能力,摊薄净资产收益率,9.580093,5.722967,2.491346,9.064843,8.221777,5.221696,2.844743,20.026551,17.061154,13.013166,6.179075,18.509649,13.279701,6.952616,1.741496,12.186681,9.46615,6.235547,2.966749,10.803446,8.542075,4.990667,0.780023,12.245041,9.084539,5.078171,1.778718,9.511958,9.312105,6.66616,1.833327,16.403783,11.638229,7.326683,2.514599,15.01612,9.950175,6.384337,2.729166,13.412976,8.430612,5.021266,2.146348,9.815783,6.236172,4.194854,1.699067,8.980374,5.498933,3.345462,1.403011,7.123101,4.782725,3.22,1.698594,6.849253,4.643817,3.193321,1.629277,6.714268,21.9,14.292055,,28.421748,,29.740735,30.827733
盈利能力,净资产收益率_平均,9.904608,5.796443,2.522136,9.19906,8.335656,5.206808,2.890235,21.766962,18.201333,13.546163,6.376087,19.866042,13.901392,7.033864,1.756782,12.719908,9.736137,6.304116,3.011417,11.175136,8.731702,5.006435,0.783081,12.731223,9.292947,5.08516,1.79466,9.825955,9.550228,6.729737,1.851816,17.542968,12.058623,7.436021,2.546652,15.947106,10.279379,6.458979,2.767372,14.235577,8.727926,5.10607,2.180129,10.291039,6.410037,4.262291,1.71549,9.397144,5.643246,3.361463,1.412917,7.284857,4.831804,3.225639,1.713144,6.990056,4.684962,3.197718,1.642659,11.34783,21.897643,15.39197,,34.410064,,33.808621,30.827733
盈利能力,净资产收益率_平均_扣除非经常损益,9.321634,5.370591,2.341425,8.038598,7.674592,4.915406,2.696321,21.063465,17.771395,13.214352,6.144801,18.412618,12.714805,6.413672,1.414174,10.910884,7.978163,5.443403,2.660633,9.522224,7.67422,4.191819,0.492955,11.801429,9.11649,4.63571,1.42766,9.384664,8.662605,6.235736,1.623738,16.91865,11.601754,7.192132,2.498052,15.006229,10.040892,6.400628,2.735526,13.796444,8.460326,5.005464,2.136351,9.914422,6.279199,4.157137,1.622785,8.950808,5.34775,3.203078,1.362694,6.954094,4.619319,3.036227,1.701714,6.723554,4.512458,3.090084,1.562971,11.184244,21.534319,15.09932,,33.579475,,32.500873,28.129089
盈利能力,摊薄净资产收益率_扣除非经常损益,9.016219,5.302513,2.312841,7.921312,7.569744,4.929461,2.653882,19.379303,16.658148,12.69441,5.954936,17.15546,12.14618,6.339587,1.401869,10.453492,7.756925,5.384195,2.621168,9.205511,7.507558,4.178617,0.49103,11.350754,8.912039,4.629339,1.414978,9.084769,8.446614,6.176826,1.607525,15.820006,11.197288,7.08638,2.466611,14.13017,9.719325,6.326659,2.697759,12.999219,8.172127,4.922331,2.103249,9.45656,6.108882,4.091365,1.607249,8.553833,5.210994,3.18783,1.353139,6.799682,4.572399,3.03,1.687262,6.58812,4.472829,3.085834,1.550238,6.617478,21.57,14.020319,,27.735705,,28.590336,28.129089
