日期,收盘价
2024-01-10,19.76
2024-01-11,19.93
2024-01-12,20.05
2024-01-15,20.24
2024-01-16,19.99
2024-01-17,19.43
2024-01-18,19.82
2024-01-19,19.52
2024-01-22,18.92
2024-01-23,19.03
2024-01-24,19.04
2024-01-25,19.56
2024-01-26,19.19
2024-01-29,18.61
2024-01-30,17.94
2024-01-31,17.64
2024-02-01,17.65
2024-02-02,17.05
2024-02-05,16.65
2024-02-06,17.68
2024-02-07,18.17
2024-02-08,18.52
2024-02-19,18.54
2024-02-20,18.36
2024-02-21,18.64
2024-02-22,18.63
2024-02-23,18.79
2024-02-26,18.96
2024-02-27,19.23
2024-02-28,18.99
2024-02-29,19.48
2024-03-01,19.71
2024-03-04,19.86
2024-03-05,19.59
2024-03-06,20.00
2024-03-07,19.74
2024-03-08,19.77
2024-03-11,20.40
2024-03-12,20.71
2024-03-13,20.50
2024-03-14,20.25
2024-03-15,20.17
2024-03-18,20.30
2024-03-19,20.10
2024-03-20,20.11
2024-03-21,19.83
2024-03-22,19.52
2024-03-25,19.26
2024-03-26,19.38
2024-03-27,18.85
2024-03-28,19.08
2024-03-29,19.11
2024-04-01,19.32
2024-04-02,19.39
2024-04-03,19.12
2024-04-08,18.54
2024-04-09,19.29
2024-04-10,19.03
2024-04-11,18.93
2024-04-12,18.67
2024-04-15,18.85
2024-04-16,18.47
2024-04-17,19.01
2024-04-18,18.83
2024-04-19,18.45
2024-04-22,18.35
2024-04-23,18.09
2024-04-24,17.93
2024-04-25,17.86
2024-04-26,18.24
2024-04-29,19.14
2024-04-30,19.54
2024-05-06,19.45
2024-05-07,19.65
2024-05-08,19.60
2024-05-09,19.78
2024-05-10,19.99
2024-05-13,20.12
2024-05-14,19.92
2024-05-15,19.58
2024-05-16,19.57
2024-05-17,19.67
2024-05-20,20.66
2024-05-21,20.38
2024-05-22,20.80
2024-05-23,20.49
2024-05-24,20.76
2024-05-27,20.72
2024-05-28,20.75
2024-05-29,20.58
2024-05-30,20.58
2024-05-31,20.22
2024-06-03,19.90
2024-06-04,20.39
2024-06-05,19.91
2024-06-06,19.68
2024-06-07,19.47
2024-06-11,19.31
2024-06-12,19.25
2024-06-13,19.17
2024-06-14,19.53
2024-06-17,19.41
2024-06-18,19.45
2024-06-19,18.99
2024-06-20,18.70
2024-06-21,18.81
2024-06-24,18.58
2024-06-25,18.43
2024-06-26,18.71
2024-06-27,18.33
2024-06-28,18.55
2024-07-01,18.79
2024-07-02,18.20
2024-07-03,17.93
2024-07-04,17.97
2024-07-05,17.95
2024-07-08,17.66
2024-07-09,17.93
2024-07-10,17.69
2024-07-11,18.55
2024-07-12,18.34
2024-07-15,18.02
2024-07-16,18.10
2024-07-17,18.25
2024-07-18,18.46
2024-07-19,18.66
2024-07-22,18.55
2024-07-23,18.12
2024-07-24,17.95
2024-07-25,18.38
2024-07-26,18.72
2024-07-29,18.23
2024-07-30,18.14
2024-07-31,18.77
2024-08-01,18.63
2024-08-02,18.44
2024-08-05,18.14
2024-08-06,18.42
2024-08-07,18.60
2024-08-08,18.42
2024-08-09,18.24
2024-08-12,18.20
2024-08-13,18.24
2024-08-14,17.83
2024-08-15,17.82
2024-08-16,17.71
2024-08-19,17.51
2024-08-20,17.23
2024-08-21,16.99
2024-08-22,16.96
2024-08-23,16.96
2024-08-26,17.04
2024-08-27,16.64
2024-08-28,16.68
2024-08-29,16.99
2024-08-30,17.08
2024-09-02,18.16
2024-09-03,18.12
2024-09-04,18.25
2024-09-05,18.37
2024-09-06,18.04
2024-09-09,17.87
2024-09-10,17.83
2024-09-11,18.06
2024-09-12,18.16
2024-09-13,18.14
2024-09-18,18.15
2024-09-19,18.23
2024-09-20,18.09
2024-09-23,17.88
2024-09-24,18.55
2024-09-25,18.87
2024-09-26,19.42
2024-09-27,20.42
2024-09-30,22.14
2024-10-08,23.51
2024-10-09,21.86
2024-10-10,21.81
2024-10-11,21.07
2024-10-14,21.09
2024-10-15,20.48
2024-10-16,20.11
2024-10-17,19.76
2024-10-18,20.35
2024-10-21,20.47
2024-10-22,20.84
2024-10-23,21.11
2024-10-24,20.71
2024-10-25,21.54
2024-10-28,21.33
2024-10-29,20.95
2024-10-30,21.00
2024-10-31,22.72
2024-11-01,22.34
2024-11-04,22.67
2024-11-05,22.88
2024-11-06,23.01
2024-11-07,23.09
2024-11-08,22.84
2024-11-11,23.09
2024-11-12,22.95
2024-11-13,22.92
