日期,收盘价
2023-10-26,32.60
2023-10-27,34.32
2023-10-30,35.89
2023-10-31,35.85
2023-11-01,35.94
2023-11-02,35.88
2023-11-03,36.27
2023-11-06,35.60
2023-11-07,35.42
2023-11-08,35.19
2023-11-09,35.33
2023-11-10,35.51
2023-11-13,35.56
2023-11-14,35.57
2023-11-15,35.56
2023-11-16,35.24
2023-11-17,35.08
2023-11-20,36.19
2023-11-21,36.34
2023-11-22,36.60
2023-11-23,36.54
2023-11-24,36.97
2023-11-27,37.41
2023-11-28,36.81
2023-11-29,36.86
2023-11-30,37.10
2023-12-01,36.62
2023-12-04,37.89
2023-12-05,37.31
2023-12-06,38.57
2023-12-07,38.81
2023-12-08,38.07
2023-12-11,38.67
2023-12-12,38.42
2023-12-13,37.96
2023-12-14,37.47
2023-12-15,37.39
2023-12-18,37.94
2023-12-19,37.79
2023-12-20,37.21
2023-12-21,37.51
2023-12-22,37.89
2023-12-25,37.67
2023-12-26,37.46
2023-12-27,38.90
2023-12-28,38.71
2023-12-29,39.09
2024-01-02,39.40
2024-01-03,38.99
2024-01-04,38.88
2024-01-05,38.39
2024-01-08,37.09
2024-01-09,36.69
2024-01-10,34.87
2024-01-11,35.05
2024-01-12,35.80
2024-01-15,35.15
2024-01-16,35.67
2024-01-17,34.88
2024-01-18,35.24
2024-01-19,34.87
2024-01-22,34.04
2024-01-23,34.01
2024-01-24,34.05
2024-01-25,34.20
2024-01-26,33.89
2024-01-29,34.15
2024-01-30,33.81
2024-01-31,33.46
2024-02-01,33.43
2024-02-02,33.55
2024-02-05,33.89
2024-02-06,35.13
2024-02-07,35.58
2024-02-08,35.89
2024-02-19,35.50
2024-02-20,36.36
2024-02-21,36.50
2024-02-22,36.51
2024-02-23,36.43
2024-02-26,36.19
2024-02-27,36.89
2024-02-28,36.31
2024-02-29,36.54
2024-03-01,36.23
2024-03-04,35.80
2024-03-05,37.02
2024-03-06,37.19
2024-03-07,37.45
2024-03-08,37.12
2024-03-11,37.97
2024-03-12,38.07
2024-03-13,37.03
2024-03-14,36.49
2024-03-15,36.45
2024-03-18,36.60
2024-03-19,38.43
2024-03-20,38.96
2024-03-21,40.54
2024-03-22,40.11
2024-03-25,40.03
2024-03-26,40.01
2024-03-27,40.13
2024-03-28,39.92
2024-03-29,40.96
2024-04-01,42.38
2024-04-02,42.08
2024-04-03,42.97
2024-04-08,42.61
2024-04-09,42.12
2024-04-10,41.76
2024-04-11,40.95
2024-04-12,40.04
2024-04-15,40.33
2024-04-16,40.65
2024-04-17,40.86
2024-04-18,41.37
2024-04-19,41.28
2024-04-22,42.87
2024-04-23,42.71
2024-04-24,41.96
2024-04-25,42.05
2024-04-26,42.19
2024-04-29,41.41
2024-04-30,41.41
2024-05-06,41.96
2024-05-07,42.82
2024-05-08,44.46
2024-05-09,44.57
2024-05-10,44.89
2024-05-13,45.26
2024-05-14,45.26
2024-05-15,44.31
2024-05-16,44.46
