SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
02382.HK,02382,舜宇光学科技,10080016,2022-06-30 00:00:00,002,12-31,004039999,总权益及总负债,38304925000.0,2022-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,8303229000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001003,投资物业,40380000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001004,无形资产,306926000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001005,商誉,2119000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001009,递延税项资产,255651000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001010,预付款项,471595000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001013,联营公司权益,201641000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,19518000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001030,中长期存款,500000000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,683446000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004001999,非流动资产合计,10784505000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002001,存货,5481858000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002003,应收帐款,7448385000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002006,应收关联方款项,327000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,18292000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002010,现金及等价物,5605179000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002011,短期存款,1093914000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002013,指定以公允价值记账之金融资产(流动),8314143000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002015,衍生金融工具-资产(流动),27237000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004002999,流动资产合计,27989335000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004009999,总资产,38773840000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011001,应付帐款,9868687000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011003,应付税项,188022000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),6934000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),46271000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011007,递延收入(流动),6099000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011010,短期贷款,1538897000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011016,衍生金融工具-负债(流动),40446000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011021,应付债券,,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011024,合同负债,178101000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004011999,流动负债合计,11873457000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004013999,净流动资产,16115878000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,26900383000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004020001,长期贷款,700000000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004020003,递延税项负债,1015890000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),107999000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004020006,递延收入(非流动),188504000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004020007,可转换票据及债券,3815623000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004020009,长期应付款,172044000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004020013,衍生金融工具-负债,5057000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004020999,非流动负债合计,6005117000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004025999,总负债,17878574000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004027999,少数股东权益,307194000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004028999,净资产,20895266000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004030001,股本,105163000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004030002,储备,20482909000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004030999,股东权益,20588072000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004036999,总权益,20895266000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,26900383000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-12-31 00:00:00,001,12-31,004039999,总权益及总负债,38773840000.0,2021-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,7792987000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001003,投资物业,38712000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001004,无形资产,335031000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001005,商誉,2119000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001009,递延税项资产,279686000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001013,联营公司权益,48013000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001022,指定以公允价值记账之金融资产,165692000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001030,中长期存款,500000000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,986820000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004001999,非流动资产合计,10149060000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004002001,存货,6140261000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004002003,应收帐款,8437860000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,4712000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004002010,现金及等价物,2334819000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004002011,短期存款,1113194000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004002015,衍生金融工具-资产(流动),12746000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004002997,流动资产其他项目,8472234000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004002999,流动资产合计,26515826000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004009999,总资产,36664886000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011001,应付帐款,10194012000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011003,应付税项,241178000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011005,应付关联方款项(流动),8323000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011006,融资租赁负债(流动),53173000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011007,递延收入(流动),33472000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011010,短期贷款,2169015000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011016,衍生金融工具-负债(流动),6152000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011024,合同负债,89507000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004011999,流动负债合计,12794832000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004013999,净流动资产,13720994000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,23870054000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004020003,递延税项负债,999073000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004020005,融资租赁负债(非流动),122875000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004020006,递延收入(非流动),128696000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004020007,可转换票据及债券,3861621000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004020009,长期应付款,228848000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004020013,衍生金融工具-负债,6213000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004020999,非流动负债合计,5347326000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004025999,总负债,18142158000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004027999,少数股东权益,244897000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004028999,净资产,18522728000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004030001,股本,105163000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004030002,储备,18172668000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004030999,股东权益,18277831000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004036999,总权益,18522728000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,23870054000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2021-06-30 00:00:00,002,12-31,004039999,总权益及总负债,36664886000.0,2021-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,7513193000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001003,投资物业,40907000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001004,无形资产,363137000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001005,商誉,2119000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001009,递延税项资产,207332000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001013,联营公司权益,1953000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,206236000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001030,中长期存款,500000000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,973700000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004001999,非流动资产合计,9808577000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002001,存货,5783071000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002003,应收帐款,8212025000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002006,应收关联方款项,,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,3438000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002010,现金及等价物,2841771000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002011,短期存款,234917000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002015,衍生金融工具-资产(流动),21307000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002997,流动资产其他项目,8533009000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004002999,流动资产合计,25629538000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004009999,总资产,35438115000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011001,应付帐款,10733364000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011003,应付税项,314804000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),6996000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),43580000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011007,递延收入(流动),8695000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011010,短期贷款,2070611000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011016,衍生金融工具-负债(流动),101888000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011024,合同负债,131191000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004011999,流动负债合计,13411129000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004013999,净流动资产,12218409000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,22026986000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004020001,长期贷款,,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004020003,递延税项负债,888809000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004020006,递延收入(非流动),68855000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004020007,可转换票据及债券,3895888000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004020009,长期应付款,245636000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004020013,衍生金融工具-负债,4782000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,96899000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004020999,非流动负债合计,5200869000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004025999,总负债,18611998000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004027999,少数股东权益,228893000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004028999,净资产,16826117000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004030001,股本,105163000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004030002,储备,16492061000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004030999,股东权益,16597224000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004036999,总权益,16826117000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,22026986000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-12-31 00:00:00,001,12-31,004039999,总权益及总负债,35438115000.0,2020-12-31 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,7144942000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001003,投资物业,43103000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001004,无形资产,391242000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001005,商誉,2119000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001009,递延税项资产,150272000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001013,联营公司权益,496000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001022,指定以公允价值记账之金融资产,256656000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001023,衍生金融工具-资产,17477000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001030,中长期存款,500000000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,1068642000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004001999,非流动资产合计,9574949000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002001,存货,4257652000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002003,应收帐款,9681062000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002006,应收关联方款项,1162000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,3797000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002010,现金及等价物,1800452000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002011,短期存款,10000000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002015,衍生金融工具-资产(流动),23602000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002997,流动资产其他项目,5730689000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004002999,流动资产合计,21508416000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004009999,总资产,31083365000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011001,应付帐款,9705474000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011003,应付税项,53696000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011005,应付关联方款项(流动),5459000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011006,融资租赁负债(流动),46986000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011007,递延收入(流动),12803000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011010,短期贷款,1951028000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011016,衍生金融工具-负债(流动),14433000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011024,合同负债,91779000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004011999,流动负债合计,11881658000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004013999,净流动资产,9626758000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,19201707000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004020003,递延税项负债,824134000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004020005,融资租赁负债(非流动),96103000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004020006,递延收入(非流动),51374000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004020007,可转换票据及债券,4222275000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004020009,长期应付款,312267000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004020999,非流动负债合计,5506153000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004025999,总负债,17387811000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004027999,少数股东权益,199661000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004028999,净资产,13695554000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004030001,股本,105163000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004030002,储备,13390730000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004030999,股东权益,13495893000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004036999,总权益,13695554000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,19201707000.0,2020-06-30 00:00:00
02382.HK,02382,舜宇光学科技,10080016,2020-06-30 00:00:00,002,12-31,004039999,总权益及总负债,31083365000.0,2020-06-30 00:00:00
