日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-11-12,300413,27.77,27.53,27.79,27.01,63882,181259518.0,2.83,0.04,0.01,0.77
2019-11-13,300413,27.58,28.1,28.51,27.27,102320,295358192.0,4.5,2.07,0.57,1.23
2019-11-14,300413,27.79,29.82,30.18,27.79,139547,423842432.0,8.51,6.12,1.72,1.67
2019-11-15,300413,29.76,30.5,32.08,29.34,173470,546381264.0,9.19,2.28,0.68,2.08
2019-11-18,300413,30.32,31.01,31.71,29.61,141285,446502880.0,6.89,1.67,0.51,1.69
2019-11-19,300413,30.71,32.62,33.26,30.61,195613,648092528.0,8.55,5.19,1.61,2.35
2019-11-20,300413,32.41,32.4,33.09,31.98,93908,312770512.0,3.4,-0.67,-0.22,1.13
2019-11-21,300413,31.98,31.79,32.27,31.34,78188,255149535.0,2.87,-1.88,-0.61,0.94
2019-11-22,300413,31.78,31.63,32.24,30.77,96504,311810640.0,4.62,-0.5,-0.16,1.16
2019-11-25,300413,31.61,30.33,31.61,29.37,144942,447994352.0,7.08,-4.11,-1.3,1.74
2019-11-26,300413,30.63,30.67,30.89,29.72,103269,321593920.0,3.86,1.12,0.34,1.24
2019-11-27,300413,30.24,29.81,30.24,29.31,80111,245567680.0,3.03,-2.8,-0.86,0.96
2019-11-28,300413,29.99,30.01,30.37,29.62,48711,150472479.0,2.52,0.67,0.2,0.58
2019-11-29,300413,30.06,29.57,30.19,28.98,60883,185293898.0,4.03,-1.47,-0.44,0.73
2019-12-02,300413,29.88,30.02,30.59,29.51,68780,212690800.0,3.65,1.52,0.45,0.82
2019-12-03,300413,29.76,30.33,30.62,29.56,63793,198100500.0,3.53,1.03,0.31,0.76
2019-12-04,300413,30.02,30.6,31.58,29.91,118126,374313648.0,5.51,0.89,0.27,1.42
2019-12-05,300413,30.52,30.8,31.11,30.17,71661,226118117.0,3.07,0.65,0.2,0.86
2019-12-06,300413,30.99,32.45,32.61,30.86,117932,386564992.0,5.68,5.36,1.65,1.41
2019-12-09,300413,32.17,31.59,33.03,31.59,88186,290344528.0,4.44,-2.65,-0.86,1.06
2019-12-10,300413,31.37,32.14,32.69,30.99,92837,305855728.0,5.38,1.74,0.55,1.11
2019-12-11,300413,31.83,31.86,32.66,31.62,78936,259999792.0,3.24,-0.87,-0.28,0.95
2019-12-12,300413,31.91,31.47,32.36,31.26,63395,206291055.0,3.45,-1.22,-0.39,0.76
2019-12-13,300413,31.51,31.44,32.29,31.44,87118,284654048.0,2.7,-0.1,-0.03,1.04
2019-12-16,300413,31.61,32.51,32.61,31.01,108428,355897424.0,5.09,3.4,1.07,1.3
2019-12-17,300413,32.35,32.17,32.6,31.73,83636,276116176.0,2.68,-1.05,-0.34,1.0
2019-12-18,300413,32.38,34.07,34.11,32.11,165517,565597984.0,6.22,5.91,1.9,1.98
2019-12-19,300413,33.71,34.12,34.4,32.97,105806,365292336.0,4.2,0.15,0.05,1.27
2019-12-20,300413,34.0,33.32,34.11,33.01,74243,255094220.0,3.22,-2.34,-0.8,0.89
2019-12-23,300413,33.31,32.31,33.59,31.92,78860,264122972.0,5.01,-3.03,-1.01,0.95
2019-12-24,300413,32.51,33.22,33.33,32.15,67538,228270268.0,3.65,2.82,0.91,0.81
2019-12-25,300413,33.11,33.21,33.38,32.93,56900,193817445.0,1.35,-0.03,-0.01,0.68
2019-12-26,300413,33.11,33.88,34.29,33.11,68589,237768348.0,3.55,2.02,0.67,0.82
2019-12-27,300413,33.84,32.95,35.26,32.95,96361,337972960.0,6.82,-2.74,-0.93,1.16
2019-12-30,300413,32.92,33.85,34.62,32.01,110693,384021776.0,7.92,2.73,0.9,1.33
2019-12-31,300413,33.85,34.07,34.43,33.39,67990,236366881.0,3.07,0.65,0.22,0.82
2020-01-02,300413,34.11,37.57,37.57,34.11,226907,859119712.0,10.16,10.27,3.5,2.72
2020-01-03,300413,37.91,38.46,39.44,37.02,251433,986185456.0,6.44,2.37,0.89,3.01
2020-01-06,300413,36.91,38.99,39.56,36.81,161050,632092608.0,7.15,1.38,0.53,1.93
2020-01-07,300413,38.46,40.06,40.98,38.22,141938,580789552.0,7.08,2.74,1.07,1.7
2020-01-08,300413,39.31,38.28,40.11,37.99,127614,508225168.0,5.29,-4.44,-1.78,1.53
2020-01-09,300413,38.8,38.45,39.26,37.29,131073,509209120.0,5.15,0.44,0.17,1.57
2020-01-10,300413,38.45,38.21,38.88,37.78,76424,299603248.0,2.86,-0.62,-0.24,0.92
2020-01-13,300413,38.24,38.88,39.67,37.96,95810,380964640.0,4.48,1.75,0.67,1.15
2020-01-14,300413,39.51,40.46,42.61,38.77,167105,692690880.0,9.88,4.06,1.58,2.0
2020-01-15,300413,41.0,40.31,41.41,39.17,108836,447208800.0,5.54,-0.37,-0.15,1.3
2020-01-16,300413,39.45,39.34,40.86,39.02,90645,368658704.0,4.56,-2.41,-0.97,1.09
2020-01-17,300413,39.43,39.11,40.41,38.61,97733,393837280.0,4.58,-0.58,-0.23,1.17
2020-01-20,300413,39.11,40.04,40.55,38.37,93341,378531216.0,5.57,2.38,0.93,1.12
2020-01-21,300413,39.89,41.83,42.69,39.42,122674,518535696.0,8.17,4.47,1.79,1.47
2020-01-22,300413,41.7,43.51,44.11,40.32,106054,458769600.0,9.06,4.02,1.68,1.27
2020-01-23,300413,43.39,45.1,46.67,42.69,143345,652202560.0,9.15,3.65,1.59,1.72
2020-02-03,300413,41.1,40.81,44.52,40.5,162953,699757760.0,8.91,-9.51,-4.29,1.95
2020-02-04,300413,41.88,44.98,44.98,41.26,164060,723723312.0,9.12,10.22,4.17,1.97
2020-02-05,300413,44.51,44.22,46.94,43.71,177995,816330320.0,7.18,-1.69,-0.76,2.13
2020-02-06,300413,43.91,48.01,48.73,42.88,209419,996677584.0,13.23,8.57,3.79,2.51
2020-02-07,300413,48.01,49.46,52.66,47.11,212699,1066873360.0,11.56,3.02,1.45,2.55
2020-02-10,300413,49.21,49.86,50.62,47.76,158596,796213232.0,5.78,0.81,0.4,1.9
2020-02-11,300413,49.43,48.3,50.09,46.92,145161,712346064.0,6.36,-3.13,-1.56,1.74
2020-02-12,300413,48.52,50.88,51.61,47.7,139031,705688768.0,8.1,5.34,2.58,1.67
2020-02-13,300413,50.91,50.21,50.91,48.68,125122,634401616.0,4.38,-1.32,-0.67,1.5
2020-02-14,300413,49.33,48.46,50.29,47.69,147341,728095120.0,5.18,-3.49,-1.75,1.77
2020-02-17,300413,48.95,49.91,50.89,47.98,126551,639343472.0,6.0,2.99,1.45,1.52
2020-02-18,300413,50.77,50.71,51.5,48.99,122076,625090816.0,5.03,1.6,0.8,1.46
2020-02-19,300413,49.99,48.26,50.49,47.22,138475,683358304.0,6.45,-4.83,-2.45,1.66
2020-02-20,300413,48.51,48.46,48.76,47.51,132984,652540720.0,2.59,0.41,0.2,1.59
2020-02-21,300413,48.41,48.93,49.38,47.33,117564,583114416.0,4.23,0.97,0.47,1.41
2020-02-24,300413,48.91,48.05,48.91,46.91,153038,745444944.0,4.09,-1.8,-0.88,1.83
2020-02-25,300413,47.14,46.7,47.85,44.67,198702,937184016.0,6.62,-2.81,-1.35,2.38
2020-02-26,300413,47.16,44.52,47.58,44.01,216165,996295824.0,7.64,-4.67,-2.18,2.59
2020-02-27,300413,45.51,44.4,45.59,43.63,121467,552887376.0,4.4,-0.27,-0.12,1.46
2020-02-28,300413,43.02,43.18,45.75,42.7,195236,878878288.0,6.87,-2.75,-1.22,2.34
2020-03-02,300413,44.22,43.51,44.65,41.72,204961,901436528.0,6.79,0.76,0.33,2.46
2020-03-03,300413,44.41,44.25,45.41,43.56,127860,580079920.0,4.25,1.7,0.74,1.53
2020-03-04,300413,44.12,45.39,45.57,43.15,128460,586684816.0,5.47,2.58,1.14,1.54
2020-03-05,300413,45.95,47.4,48.6,45.77,178484,863670960.0,6.23,4.43,2.01,2.14
2020-03-06,300413,46.62,46.07,47.39,45.65,70062,331473472.0,3.67,-2.81,-1.33,0.84
2020-03-09,300413,44.66,42.17,45.43,42.08,116906,513961712.0,7.27,-8.47,-3.9,1.4
2020-03-10,300413,41.48,43.76,44.52,41.48,119540,528202688.0,7.21,3.77,1.59,1.43
2020-03-11,300413,44.09,42.9,44.58,42.44,88501,390864608.0,4.89,-1.97,-0.86,1.06
2020-03-12,300413,43.11,41.01,43.31,40.16,121030,509326784.0,7.34,-4.41,-1.89,1.45
2020-03-13,300413,38.39,41.51,42.11,38.39,133559,558502352.0,9.07,1.22,0.5,1.6
2020-03-16,300413,42.11,39.51,42.41,39.33,82115,340679440.0,7.42,-4.82,-2.0,0.98
2020-03-17,300413,40.23,41.61,41.69,38.91,104758,435068080.0,7.04,5.32,2.1,1.26
2020-03-18,300413,42.1,42.32,43.86,41.11,101293,443419488.0,6.61,1.71,0.71,1.21
2020-03-19,300413,42.87,41.61,43.5,40.67,92615,393793216.0,6.69,-1.68,-0.71,1.11
2020-03-20,300413,42.21,42.99,43.69,41.79,82765,362095728.0,4.57,3.32,1.38,0.99
2020-03-23,300413,41.52,41.51,42.73,40.84,51490,219552452.0,4.4,-3.44,-1.48,0.62
2020-03-24,300413,42.61,43.01,43.11,41.06,78571,338094224.0,4.94,3.61,1.5,0.94
2020-03-25,300413,43.65,44.11,44.81,43.2,70448,315442032.0,3.74,2.56,1.1,0.84
2020-03-26,300413,43.64,45.59,46.51,43.64,83185,386839360.0,6.51,3.36,1.48,1.0
2020-03-27,300413,46.03,44.29,46.22,43.66,62041,281896480.0,5.62,-2.85,-1.3,0.74
2020-03-30,300413,43.11,42.91,43.61,39.82,125974,534025136.0,8.56,-3.12,-1.38,1.51
2020-03-31,300413,42.64,42.7,43.37,41.73,62265,269995632.0,3.82,-0.49,-0.21,0.75
2020-04-01,300413,42.53,40.76,43.36,40.5,75760,322280640.0,6.7,-4.54,-1.94,0.91
2020-04-02,300413,40.07,41.21,41.31,39.86,67581,281062928.0,3.56,1.1,0.45,0.81
2020-04-03,300413,41.51,40.21,41.66,39.61,84114,347160272.0,4.97,-2.43,-1.0,1.01
2020-04-07,300413,41.11,42.73,43.04,40.67,72364,311769744.0,5.89,6.27,2.52,0.87
2020-04-08,300413,42.61,40.53,42.68,40.36,85501,358079824.0,5.43,-5.15,-2.2,1.03
2020-04-09,300413,41.0,40.42,41.52,38.91,107175,440890640.0,6.44,-0.27,-0.11,1.29
2020-04-10,300413,40.49,39.09,40.7,38.39,95474,382457344.0,5.71,-3.29,-1.33,1.14
2020-04-13,300413,39.11,39.11,39.39,38.57,45376,180924392.0,2.1,0.05,0.02,0.54
2020-04-14,300413,39.39,40.69,40.69,39.12,62869,257284491.0,4.01,4.04,1.58,0.75
2020-04-15,300413,40.69,40.43,41.38,40.1,42740,177933830.0,3.15,-0.64,-0.26,0.51
2020-04-16,300413,40.12,41.6,41.94,40.12,60955,258021657.0,4.5,2.89,1.17,0.73
2020-04-17,300413,42.09,42.05,43.36,41.12,61143,265897664.0,5.38,1.08,0.45,0.73
2020-04-20,300413,42.23,42.28,43.07,41.4,37084,160337371.0,3.97,0.55,0.23,0.44
2020-04-21,300413,42.21,41.4,42.81,40.78,38058,161056254.0,4.8,-2.08,-0.88,0.46
2020-04-22,300413,40.9,42.8,42.89,40.8,37399,161221476.0,5.05,3.38,1.4,0.45
2020-04-23,300413,43.21,42.92,43.68,41.99,41782,182169838.0,3.95,0.28,0.12,0.5
2020-04-24,300413,42.61,43.36,43.73,41.85,59355,261235847.0,4.38,1.03,0.44,0.71
2020-04-27,300413,43.33,42.11,43.41,41.59,56375,244466834.0,4.2,-2.88,-1.25,0.68
2020-04-28,300413,42.38,42.94,43.79,40.71,80425,349538912.0,7.31,1.97,0.83,0.96
2020-04-29,300413,42.73,45.68,46.36,42.73,87785,406932736.0,8.45,6.38,2.74,1.05
2020-04-30,300413,46.1,45.57,46.61,45.02,54772,255806373.0,3.48,-0.24,-0.11,0.66
2020-05-06,300413,45.71,46.11,46.41,44.99,63497,297017248.0,3.12,1.18,0.54,0.76
2020-05-07,300413,46.11,45.98,46.39,44.68,62340,289965616.0,3.71,-0.28,-0.13,0.75
2020-05-08,300413,45.97,46.61,47.86,45.61,74472,353531264.0,4.89,1.37,0.63,0.89
2020-05-11,300413,47.33,47.0,47.9,46.44,57030,273725424.0,3.13,0.84,0.39,0.68
2020-05-12,300413,47.33,47.66,48.84,46.26,64128,312083056.0,5.49,1.4,0.66,0.77
2020-05-13,300413,47.9,48.11,48.77,47.22,52272,255823044.0,3.25,0.94,0.45,0.63
2020-05-14,300413,47.86,47.66,48.58,47.35,55005,268732032.0,2.56,-0.94,-0.45,0.66
2020-05-15,300413,47.91,48.26,48.6,47.45,53370,261656091.0,2.41,1.26,0.6,0.64
2020-05-18,300413,47.96,48.36,49.07,47.75,51201,253013277.0,2.74,0.21,0.1,0.61
2020-05-19,300413,48.81,50.23,51.36,48.19,67982,346058800.0,6.56,3.87,1.87,0.82
2020-05-20,300413,50.27,49.02,50.67,48.86,54817,276177376.0,3.6,-2.41,-1.21,0.66
2020-05-21,300413,49.0,47.86,50.0,47.79,82564,407112560.0,4.51,-2.37,-1.16,0.99
2020-05-22,300413,48.31,46.34,48.31,45.86,61912,295673040.0,5.12,-3.18,-1.52,0.74
2020-05-25,300413,46.42,45.94,46.99,45.02,58361,273209520.0,4.25,-0.86,-0.4,0.7
2020-05-26,300413,46.49,47.45,48.33,46.12,68329,329339184.0,4.81,3.29,1.51,0.82
2020-05-27,300413,47.38,49.21,50.48,47.3,87969,440402560.0,6.7,3.71,1.76,1.05
2020-05-28,300413,49.1,49.37,49.54,47.86,48501,239581651.0,3.41,0.33,0.16,0.58
2020-05-29,300413,49.18,52.11,52.11,48.61,79625,415019712.0,7.09,5.55,2.74,0.95
2020-06-01,300413,52.76,56.59,56.61,51.64,95531,529213856.0,9.54,8.6,4.48,1.15
2020-06-02,300413,56.24,53.06,56.24,52.64,93445,514073760.0,6.36,-6.24,-3.53,1.12
2020-06-03,300413,53.8,51.94,54.03,51.63,96050,512973280.0,4.52,-2.11,-1.12,1.15
2020-06-04,300413,52.29,51.71,52.57,50.97,70170,367979840.0,3.08,-0.44,-0.23,0.84
2020-06-05,300413,51.5,52.64,53.55,51.5,54526,289777472.0,3.96,1.8,0.93,0.65
2020-06-08,300413,52.9,50.61,52.91,50.15,68394,355092352.0,5.24,-3.86,-2.03,0.82
2020-06-09,300413,51.0,50.89,51.51,50.11,60794,313544832.0,2.77,0.55,0.28,0.73
2020-06-10,300413,50.97,52.38,52.66,50.3,80475,424035424.0,4.64,2.93,1.49,0.96
2020-06-11,300413,52.39,51.9,54.48,51.31,80201,429463936.0,6.05,-0.92,-0.48,0.96
2020-06-12,300413,50.61,55.5,57.18,50.11,137145,752311360.0,13.62,6.94,3.6,1.64
2020-06-15,300413,60.01,59.17,61.01,57.41,218002,1315715776.0,6.49,6.61,3.67,2.61
2020-06-16,300413,60.23,59.31,60.67,57.61,112109,672092864.0,5.17,0.24,0.14,1.34
2020-06-17,300413,61.07,61.75,63.31,60.21,126507,788427936.0,5.23,4.11,2.44,1.52
2020-06-18,300413,61.31,65.23,66.39,60.26,119408,763141824.0,9.93,5.64,3.48,1.43
2020-06-19,300413,64.11,64.25,66.4,63.14,101798,662620544.0,5.0,-1.5,-0.98,1.22
2020-06-22,300413,64.21,62.86,64.21,61.11,106282,671690752.0,4.82,-2.16,-1.39,1.27
2020-06-23,300413,62.85,62.94,64.11,61.89,93928,598511008.0,3.53,0.13,0.08,1.13
2020-06-24,300413,63.11,62.01,63.56,61.43,79008,499040256.0,3.38,-1.48,-0.93,0.95
2020-06-29,300413,61.71,62.4,63.89,61.46,81840,518790624.0,3.92,0.63,0.39,0.98
2020-06-30,300413,62.61,64.31,66.69,62.61,105039,690639728.0,6.54,3.06,1.91,1.26
2020-07-01,300413,65.52,61.62,65.6,60.73,124391,783951472.0,7.57,-4.18,-2.69,1.49
2020-07-02,300413,61.59,60.52,62.34,59.91,117349,728705936.0,3.94,-1.79,-1.1,1.41
2020-07-03,300413,60.44,60.71,61.49,58.68,99353,607035440.0,4.64,0.31,0.19,1.07
2020-07-06,300413,60.61,59.68,60.61,56.67,192619,1149531488.0,6.49,-1.7,-1.03,2.07
2020-07-07,300413,58.38,62.11,63.55,58.38,174888,1094319104.0,8.66,4.07,2.43,1.88
2020-07-08,300413,62.17,63.02,63.79,60.72,139455,878092416.0,4.94,1.47,0.91,1.5
2020-07-09,300413,62.71,66.03,66.1,62.51,142114,932951968.0,5.7,4.78,3.01,1.53
2020-07-10,300413,65.44,71.96,72.71,65.11,216152,1515741392.0,11.51,8.98,5.93,2.32
2020-07-13,300413,71.11,73.0,75.58,68.04,175974,1259128464.0,10.48,1.45,1.04,1.89
2020-07-14,300413,72.09,71.67,74.41,69.29,151020,1092757312.0,7.01,-1.82,-1.33,1.62
2020-07-15,300413,71.08,69.1,73.09,68.26,96688,690835184.0,6.74,-3.59,-2.57,1.04
2020-07-16,300413,69.11,67.71,72.49,67.36,112096,797173712.0,7.42,-2.01,-1.39,1.2
2020-07-17,300413,68.24,69.04,70.11,67.11,106815,742681760.0,4.43,1.96,1.33,1.15
2020-07-20,300413,69.11,69.12,70.04,65.32,109258,748722736.0,6.84,0.12,0.08,1.17
2020-07-21,300413,68.11,68.81,69.24,66.32,104791,721625344.0,4.22,-0.45,-0.31,1.13
2020-07-22,300413,68.11,69.48,71.07,67.43,108544,764751824.0,5.29,0.97,0.67,1.17
2020-07-23,300413,69.3,68.61,70.99,66.81,102295,710617056.0,6.02,-1.25,-0.87,1.1
2020-07-24,300413,68.5,63.77,70.0,63.31,143329,964480320.0,9.75,-7.05,-4.84,1.54
2020-07-27,300413,63.8,63.11,66.69,62.6,125693,818877600.0,6.41,-1.03,-0.66,1.35
2020-07-28,300413,63.98,64.45,64.69,61.88,92374,593240144.0,4.45,2.12,1.34,0.99
2020-07-29,300413,64.45,68.03,69.26,64.44,133814,915836944.0,7.48,5.55,3.58,1.44
2020-07-30,300413,68.31,65.77,68.64,65.77,102304,697179792.0,4.22,-3.32,-2.26,1.1
2020-07-31,300413,66.4,67.19,68.46,65.71,83052,564981632.0,4.18,2.16,1.42,0.89
2020-08-03,300413,67.66,69.11,69.66,65.91,109107,755687824.0,5.58,2.86,1.92,1.17
2020-08-04,300413,69.46,66.39,69.56,65.99,110625,753253584.0,5.17,-3.94,-2.72,1.19
2020-08-05,300413,66.41,67.59,67.79,64.77,96866,654615536.0,4.55,1.81,1.2,1.04
2020-08-06,300413,67.54,63.71,67.54,63.1,144923,945511136.0,6.57,-5.74,-3.88,1.56
2020-08-07,300413,63.08,64.67,66.27,63.01,108335,709751872.0,5.12,1.51,0.96,1.16
2020-08-10,300413,64.98,63.43,66.49,63.13,68327,443112752.0,5.2,-1.92,-1.24,0.73
2020-08-11,300413,63.76,61.69,64.34,61.55,100531,639783072.0,4.4,-2.74,-1.74,1.08
2020-08-12,300413,61.66,60.51,62.11,58.91,118496,721652688.0,5.19,-1.91,-1.18,1.27
2020-08-13,300413,61.11,62.2,62.74,60.61,86452,544140992.0,3.52,2.79,1.69,0.93
2020-08-14,300413,62.14,63.13,63.87,61.71,67781,431766032.0,3.47,1.5,0.93,0.73
2020-08-17,300413,63.09,62.83,63.61,61.57,104088,661521616.0,3.23,-0.48,-0.3,1.12
2020-08-18,300413,63.38,63.07,63.77,62.51,60039,383409456.0,2.01,0.38,0.24,0.64
2020-08-19,300413,63.09,60.24,63.21,60.24,95507,591201408.0,4.71,-4.49,-2.83,1.03
2020-08-20,300413,60.24,58.79,60.46,58.34,89506,537791440.0,3.52,-2.41,-1.45,0.96
2020-08-21,300413,59.03,60.51,61.94,58.71,139109,851599488.0,5.49,2.93,1.72,1.49
2020-08-24,300413,61.62,62.66,64.3,59.62,135834,859962032.0,7.73,3.55,2.15,1.46
2020-08-25,300413,63.23,62.26,63.59,61.94,56590,359047184.0,2.63,-0.64,-0.4,0.61
2020-08-26,300413,62.26,65.71,66.41,61.79,149221,976955750.0,7.42,5.54,3.45,1.6
2020-08-27,300413,65.81,65.51,67.1,63.23,139423,921517360.0,5.89,-0.3,-0.2,1.5
2020-08-28,300413,66.04,69.94,70.01,65.51,144287,988251478.0,6.87,6.76,4.43,1.55
2020-08-31,300413,68.21,70.21,72.06,68.21,156196,1107942460.0,5.5,0.39,0.27,1.68
2020-09-01,300413,69.45,72.61,73.01,69.03,117985,853186960.0,5.67,3.42,2.4,1.27
2020-09-02,300413,73.31,72.12,73.97,70.31,107337,782452289.0,5.04,-0.67,-0.49,1.15
2020-09-03,300413,72.12,72.23,74.11,71.57,88301,648567750.0,3.52,0.15,0.11,0.95
2020-09-04,300413,70.74,72.44,72.68,70.17,73691,533820800.0,3.48,0.29,0.21,0.79
2020-09-07,300413,71.25,66.11,72.17,66.03,153397,1062138448.0,8.48,-8.74,-6.33,1.65
2020-09-08,300413,66.15,66.79,69.2,66.14,95380,649981440.0,4.63,1.03,0.68,1.02
2020-09-09,300413,66.69,63.41,67.11,62.82,89928,582027664.0,6.42,-5.06,-3.38,0.97
2020-09-10,300413,63.84,63.41,64.91,63.21,64446,418118628.0,2.68,0.0,0.0,0.69
2020-09-11,300413,64.61,66.35,66.99,63.02,72042,476434656.0,6.26,4.64,2.94,0.77
2020-09-14,300413,67.1,66.06,67.1,64.31,61512,408822720.0,4.2,-0.44,-0.29,0.66
2020-09-15,300413,66.51,65.81,67.02,65.27,54405,364511296.0,2.65,-0.38,-0.25,0.58
2020-09-16,300413,65.21,66.51,66.61,64.71,49048,326965098.0,2.89,1.06,0.7,0.53
2020-09-17,300413,66.49,64.58,66.71,64.5,43269,286054304.0,3.32,-2.9,-1.93,0.46
2020-09-18,300413,64.21,65.81,66.09,64.01,41306,272438064.0,3.22,1.9,1.23,0.44
2020-09-21,300413,65.83,63.26,66.49,63.21,62421,406452384.0,4.98,-3.87,-2.55,0.67
2020-09-22,300413,63.03,62.85,64.58,62.28,53848,345921664.0,3.64,-0.65,-0.41,0.58
2020-09-23,300413,63.45,63.96,64.96,62.91,46967,303616400.0,3.26,1.77,1.11,0.5
2020-09-24,300413,63.56,62.01,64.27,61.65,44122,280370816.0,4.1,-3.05,-1.95,0.47
2020-09-25,300413,62.96,63.91,64.58,62.77,45039,290424752.0,2.92,3.06,1.9,0.48
2020-09-28,300413,65.52,66.14,67.09,64.03,70010,465482496.0,4.79,3.49,2.23,0.75
2020-09-29,300413,66.58,68.42,68.96,65.96,66344,456986336.0,4.54,3.45,2.28,0.71
2020-09-30,300413,68.83,66.61,68.88,65.88,75967,515105120.0,4.38,-2.65,-1.81,0.82
2020-10-09,300413,67.86,68.11,68.31,66.21,66302,452430932.0,3.15,2.25,1.5,0.71
2020-10-12,300413,67.91,74.21,74.21,67.44,104403,750542708.0,9.94,8.96,6.1,1.12
2020-10-13,300413,74.21,73.45,76.41,72.05,61724,461235056.0,5.88,-1.02,-0.76,0.66
2020-10-14,300413,74.73,75.74,78.54,74.73,86172,663746112.0,5.19,3.12,2.29,0.93
2020-10-15,300413,77.6,77.6,80.94,77.07,107435,854393568.0,5.11,2.46,1.86,1.15
2020-10-16,300413,77.1,74.87,77.6,74.31,82894,634758640.0,4.24,-3.52,-2.73,0.89
2020-10-19,300413,76.2,75.36,76.65,74.54,67841,518265872.0,2.82,0.65,0.49,0.73
2020-10-20,300413,76.21,77.11,77.44,75.43,51733,401500064.0,2.67,2.32,1.75,0.56
2020-10-21,300413,77.19,76.72,78.37,76.17,45130,351288096.0,2.85,-0.51,-0.39,0.48
2020-10-22,300413,77.73,73.92,77.73,72.98,85090,640599472.0,6.19,-3.65,-2.8,0.91
2020-10-23,300413,74.24,71.48,74.66,71.21,66647,487309728.0,4.67,-3.3,-2.44,0.72
2020-10-26,300413,71.87,71.01,72.16,69.23,70869,505046896.0,4.1,-0.66,-0.47,0.76
2020-10-27,300413,71.21,71.81,72.99,70.21,86122,628289856.0,3.91,1.13,0.8,0.92
2020-10-28,300413,72.01,72.41,74.32,71.02,78547,577833760.0,4.6,0.84,0.6,0.84
2020-10-29,300413,72.07,75.41,75.88,70.89,77530,579544512.0,6.89,4.14,3.0,0.83
2020-10-30,300413,75.1,73.21,75.28,72.41,57296,425333488.0,3.81,-2.92,-2.2,0.62
2020-11-02,300413,74.71,77.94,79.54,74.25,109402,854868768.0,7.23,6.46,4.73,1.17
2020-11-03,300413,79.14,77.99,79.14,75.58,69089,540282752.0,4.57,0.06,0.05,0.74
2020-11-04,300413,78.44,78.71,79.17,76.1,58590,458309152.0,3.94,0.92,0.72,0.63
2020-11-05,300413,79.69,79.03,80.53,77.81,53704,429259824.0,3.46,0.41,0.32,0.58
2020-11-06,300413,78.53,78.37,79.61,76.47,51892,409936896.0,3.97,-0.84,-0.66,0.56
2020-11-09,300413,78.72,78.01,80.65,76.98,78326,618663696.0,4.68,-0.46,-0.36,0.84
2020-11-10,300413,77.54,72.88,77.54,71.96,164740,1223395264.0,7.15,-6.58,-5.13,1.77
2020-11-11,300413,72.5,69.91,73.17,69.51,129005,924850304.0,5.02,-4.08,-2.97,1.39
2020-11-12,300413,70.53,70.79,71.21,69.54,56203,400170912.0,2.39,1.26,0.88,0.6
2020-11-13,300413,70.79,69.07,70.79,68.22,84137,589864544.0,3.63,-2.43,-1.72,0.9
2020-11-16,300413,69.81,69.41,70.31,68.51,62229,436152224.0,2.61,0.49,0.34,0.67
2020-11-17,300413,71.01,68.72,71.21,65.81,128370,881036464.0,7.78,-0.99,-0.69,1.38
2020-11-18,300413,69.65,68.85,71.07,67.41,108398,758068464.0,5.33,0.19,0.13,1.16
2020-11-19,300413,68.21,69.54,70.01,66.78,65143,453765008.0,4.69,1.0,0.69,0.7
2020-11-20,300413,69.71,70.37,72.36,69.62,81117,580963872.0,3.94,1.19,0.83,0.87
2020-11-23,300413,69.73,70.01,71.37,68.12,72599,512523728.0,4.62,-0.51,-0.36,0.78
2020-11-24,300413,68.85,66.01,70.21,65.74,200968,1355134176.0,6.38,-5.71,-4.0,2.16
2020-11-25,300413,64.75,61.68,66.19,61.65,227579,1452267872.0,6.88,-6.56,-4.33,2.44
2020-11-26,300413,61.88,64.03,64.08,60.63,157843,998926032.0,5.59,3.81,2.35,1.69
2020-11-27,300413,63.81,63.21,64.41,62.57,73970,474727904.0,2.87,-1.28,-0.82,0.79
2020-11-30,300413,63.44,67.77,67.77,62.71,137316,917215392.0,8.01,7.21,4.56,1.47
2020-12-01,300413,66.23,67.81,68.01,65.31,97160,660459184.0,3.98,0.06,0.04,1.04
2020-12-02,300413,67.41,65.32,67.86,64.94,74304,494712128.0,4.31,-3.67,-2.49,0.8
2020-12-03,300413,66.01,65.45,66.01,64.61,46383,306386368.0,2.14,0.2,0.13,0.5
2020-12-04,300413,66.21,66.71,67.21,65.51,66650,448178448.0,2.6,1.93,1.26,0.72
2020-12-07,300413,66.46,66.19,66.77,65.23,51544,343826656.0,2.31,-0.78,-0.52,0.55
2020-12-08,300413,66.51,65.16,66.91,65.01,69032,459928848.0,2.87,-1.56,-1.03,0.74
2020-12-09,300413,65.59,64.43,66.5,64.43,58726,388480576.0,3.18,-1.12,-0.73,0.63
2020-12-10,300413,64.21,66.72,67.36,64.09,74732,499130512.0,5.08,3.55,2.29,0.8
2020-12-11,300413,66.72,66.85,68.2,65.61,72406,488619168.0,3.88,0.19,0.13,0.78
2020-12-14,300413,67.29,65.9,67.29,64.56,89971,598193584.0,4.08,-1.42,-0.95,0.97
2020-12-15,300413,65.86,65.06,66.39,64.19,69485,458113392.0,3.34,-1.27,-0.84,0.75
2020-12-16,300413,65.67,64.14,65.67,62.21,107762,691109072.0,5.32,-1.41,-0.92,1.16
