SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004001013,联营公司权益,2950049000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004001016,合营公司权益,555253000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004001023,衍生金融工具-资产,202840000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004001027,可供出售投资,5502373000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004001030,中长期存款,330032000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,241548000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004001999,非流动资产合计,81033560000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002001,存货,319101000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002003,应收帐款,2637936000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,636255000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002006,应收关联方款项,77525000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,3909000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,6809000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002010,现金及等价物,1528017000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002015,衍生金融工具-资产(流动),,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004002999,流动资产合计,5209552000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004009999,总资产,86243112000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004011001,应付帐款,4028415000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004011003,应付税项,437194000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),692782000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),202573000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,1253340000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004011010,短期贷款,10024349000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004011999,流动负债合计,16638653000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004013999,净流动资产,-11429101000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,69604459000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004016999,总资产减总负债合计,34225799000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004020001,长期贷款,31280768000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004020003,递延税项负债,1968569000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),1180095000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004020006,递延收入(非流动),42889000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),906339000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004020999,非流动负债合计,35378660000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004025999,总负债,52017313000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004027999,少数股东权益,6905271000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004028999,净资产,34225799000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004030001,股本,13534145000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004030002,储备,13786383000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004030999,股东权益,27320528000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004036999,总权益,34225799000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,69604459000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-12-31 00:00:00,001,12-31,004039999,总权益及总负债,86243112000.0,2015-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,65500510000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001005,商誉,835165000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001009,递延税项资产,104976000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001010,预付款项,2303858000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001013,联营公司权益,2552401000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001016,合营公司权益,615879000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001023,衍生金融工具-资产,99768000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001027,可供出售投资,7820177000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001030,中长期存款,300000000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,458388000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004001999,非流动资产合计,80591122000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002001,存货,399353000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002003,应收帐款,2596365000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002005,预付款按金及其他应收款,958677000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002006,应收关联方款项,730593000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002007,预缴及应收税项,7200000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002010,现金及等价物,4025273000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002018,持作出售的资产(流动),589545000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004002999,流动资产合计,9307006000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004009999,总资产,89898128000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004011001,应付帐款,4261792000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004011003,应付税项,640705000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004011005,应付关联方款项(流动),1089691000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004011006,融资租赁负债(流动),122679000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004011008,其他应付款及应计费用,2045294000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004011010,短期贷款,9024156000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004011999,流动负债合计,17184317000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004013999,净流动资产,-7877311000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,72713811000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004020001,长期贷款,34361440000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004020003,递延税项负债,2530371000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004020005,融资租赁负债(非流动),1264180000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004020006,递延收入(非流动),32369000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004020018,应付票据(非流动),930770000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004020999,非流动负债合计,39119130000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004025999,总负债,56303447000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004027999,少数股东权益,6031831000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004028999,净资产,33594681000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004030001,股本,13452645000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004030002,储备,8136085000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004030004,保留溢利(累计亏损),5974120000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004030999,股东权益,27562850000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004036999,总权益,33594681000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,72713811000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2015-06-30 00:00:00,002,12-31,004039999,总权益及总负债,89898128000.0,2015-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,66741330000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001005,商誉,835165000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001009,递延税项资产,106442000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001010,预付款项,1133051000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001013,联营公司权益,2718235000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001016,合营公司权益,632636000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001023,衍生金融工具-资产,,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001027,可供出售投资,3305780000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001030,中长期存款,300000000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,382773000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004001999,非流动资产合计,76155412000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002001,存货,493598000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002003,应收帐款,2239128000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,806205000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002006,应收关联方款项,335580000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,8053000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,41353000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002010,现金及等价物,1126917000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002018,持作出售的资产(流动),589545000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004002999,流动资产合计,5640379000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004009999,总资产,81795791000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004011001,应付帐款,4510785000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004011003,应付税项,449728000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),453501000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),118950000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,1261230000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004011010,短期贷款,12472274000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004011999,流动负债合计,19266468000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004013999,净流动资产,-13626089000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,62529323000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004020001,长期贷款,31799258000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004020003,递延税项负债,1354453000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004020005,融资租赁负债(非流动),1158171000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004020006,递延收入(非流动),31423000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004020018,应付票据(非流动),936257000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004020999,非流动负债合计,35279562000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004025999,总负债,54546030000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004027999,少数股东权益,5385992000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004028999,净资产,27249761000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004030001,股本,12730145000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004030002,储备,9133624000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004030999,股东权益,21863769000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004036999,总权益,27249761000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,62529323000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-12-31 00:00:00,001,12-31,004039999,总权益及总负债,81795791000.0,2014-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,65313581000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001005,商誉,835165000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001007,土地使用权,704096000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001009,递延税项资产,59866000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001010,预付款项,209271000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001013,联营公司权益,2540255000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001016,合营公司权益,572512000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001026,贷款及垫款,,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001027,可供出售投资,1917857000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004001999,非流动资产合计,72152603000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002001,存货,639735000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002003,应收帐款,2846147000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002005,预付款按金及其他应收款,1063010000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002006,应收关联方款项,312700000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002007,预缴及应收税项,19359000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,52290000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002010,现金及等价物,3875312000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002018,持作出售的资产(流动),667347000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004002999,流动资产合计,9475900000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004009999,总资产,81628503000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004011001,应付帐款,5447052000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004011003,应付税项,254272000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004011005,应付关联方款项(流动),1160088000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004011006,融资租赁负债(流动),114972000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004011008,其他应付款及应计费用,1641891000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004011010,短期贷款,12053934000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004011999,流动负债合计,20672209000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004013999,净流动资产,-11196309000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,60956294000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004020001,长期贷款,34280966000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004020003,递延税项负债,1013291000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004020005,融资租赁负债(非流动),384560000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004020006,递延收入(非流动),24198000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004020018,应付票据(非流动),657002000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004020999,非流动负债合计,36360017000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004025999,总负债,57032226000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004027999,少数股东权益,5234309000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004028999,净资产,24596277000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004030001,股本,12386220000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004030002,储备,6975748000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004030003,股本溢价,,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004030999,股东权益,19361968000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004036999,总权益,24596277000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,60956294000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004039999,总权益及总负债,81628503000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2014-06-30 00:00:00,002,12-31,004060999,非运算项目,12386220000.0,2014-06-30 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,61618034000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001005,商誉,835165000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001007,土地使用权,712046000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001009,递延税项资产,88746000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001010,预付款项,1152350000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001013,联营公司权益,2225483000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001016,合营公司权益,596366000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001026,贷款及垫款,200000000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001027,可供出售投资,2026793000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001030,中长期存款,,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004001999,非流动资产合计,69454983000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002001,存货,648405000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002003,应收帐款,2493682000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,1199949000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002006,应收关联方款项,576050000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002007,预缴及应收税项,7957000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,49227000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002010,现金及等价物,1641368000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002018,持作出售的资产(流动),667347000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004002999,流动资产合计,7283985000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004009999,总资产,76738968000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004011001,应付帐款,4639858000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004011003,应付税项,536153000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004011005,应付关联方款项(流动),437441000.0,2013-12-31 00:00:00
02380.HK,02380,中国电力,10057575,2013-12-31 00:00:00,001,12-31,004011006,融资租赁负债(流动),111361000.0,2013-12-31 00:00:00
